index	territory	category_id	Position	playlist_uri	playlist_name_x	listeners	country_owner	count_appearance	mean_listeners_cat_terr	same_as_country	local	popular	score
8239	UY	kids	5	spotify:user:spotify:playlist:37i9dQZF1DX0DxcHtn4Hwo	Baby Sleep			46	38019.21428571428	0	0	0	0
11410	UY	kids	7	spotify:user:spotify:playlist:37i9dQZF1DWWu0xeeDiEZc	Sing Along	25453.0	US	45	38019.21428571428	0	0	0	0
14149	UY	kids	11	spotify:user:spotify:playlist:37i9dQZF1DX0gxuYiQFvQL	Fairy Tales			54	38019.21428571428	0	0	0	0
22609	UY	kids	17	spotify:user:spotify:playlist:37i9dQZF1DWWdHnKrQaItY	Kids Workout	1805.0	US	45	38019.21428571428	0	0	0	0
819	UY	jazz	14	spotify:user:spotify:playlist:37i9dQZF1DWVzZlRWgqAGH	Butter	36392.0	US	108	35150.77272727273	0	0	1	1
821	UY	jazz	14	spotify:user:spotify:playlist:37i9dQZF1DWVzZlRWgqAGH	Butter	36392.0	US	108	35150.77272727273	0	0	1	1
27959	UY	jazz	2	spotify:user:spotify:playlist:37i9dQZF1DXbITWG1ZJKYt	Jazz Classics	143394.0	US	116	35150.77272727273	0	0	1	1
27963	UY	jazz	2	spotify:user:spotify:playlist:37i9dQZF1DXbITWG1ZJKYt	Jazz Classics	143394.0	US	116	35150.77272727273	0	0	1	1
28132	UY	jazz	8	spotify:user:spotify:playlist:37i9dQZF1DWTbzY5gOVvKd	Jazzy Romance	40772.0	US	174	35150.77272727273	0	0	1	1
28134	UY	jazz	8	spotify:user:spotify:playlist:37i9dQZF1DWTbzY5gOVvKd	Jazzy Romance	40772.0	US	174	35150.77272727273	0	0	1	1
30697	UY	jazz	21	spotify:user:spotify:playlist:37i9dQZF1DX7YCknf2jT6s	State of Jazz	126573.0	US	116	35150.77272727273	0	0	1	1
30698	UY	jazz	21	spotify:user:spotify:playlist:37i9dQZF1DX7YCknf2jT6s	State of Jazz	126573.0	US	116	35150.77272727273	0	0	1	1
34782	UY	jazz	1	spotify:user:spotify:playlist:37i9dQZF1DX5dJFQ9iAw5v	Jazz Argentino			6	35150.77272727273	0	1	0	1
34785	UY	jazz	1	spotify:user:spotify:playlist:37i9dQZF1DX5dJFQ9iAw5v	Jazz Argentino			6	35150.77272727273	0	1	0	1
8618	UY	inspirational	13	spotify:user:spotify:playlist:37i9dQZF1DWYcaB2B11tq2	Creo En Ti	2322.0	US	18	23532.48888888889	0	1	0	1
11939	UY	inspirational	20	spotify:user:spotify:playlist:37i9dQZF1DWVYgpMbMPJMz	WorshipNow	127767.0	US	47	23532.48888888889	0	0	1	1
26676	UY	inspirational	24	spotify:user:spotify:playlist:37i9dQZF1DX5SzTPIoCKiv	Christian Mix	92403.0	US	58	23532.48888888889	0	0	1	1
31137	UY	inspirational	12	spotify:user:spotify:playlist:37i9dQZF1DWTCUA3XxvLdT	This Is Funky			18	23532.48888888889	0	1	0	1
31262	UY	inspirational	26	spotify:user:spotify:playlist:37i9dQZF1DXcb6CQIjdqKy	Top Christian	283656.0	US	57	23532.48888888889	0	0	1	1
32579	UY	inspirational	9	spotify:user:spotify:playlist:37i9dQZF1DWZ1FUX6sM67g	Amor Verdadero	5895.0	MX	18	23532.48888888889	0	1	0	1
35307	UY	inspirational	31	spotify:user:spotify:playlist:37i9dQZF1DX9C4CKFyPkcc	Merry & Bright	26697.0	US	113	23532.48888888889	0	0	1	1
36707	UY	inspirational	16	spotify:user:spotify:playlist:37i9dQZF1DWVlWpJblBvap	Songs of Glory	42682.0	US	58	23532.48888888889	0	0	1	1
48958	UY	inspirational	1	spotify:user:spotify:playlist:37i9dQZF1DWUjxqgjSiQ9K	Amanecer con Dios	4159.0	MX	18	23532.48888888889	0	1	0	1
51756	UY	inspirational	15	spotify:user:spotify:playlist:37i9dQZF1DX7OIddoQVdRt	Spread the Gospel	27874.0	US	116	23532.48888888889	0	0	1	1
5318	UY	indie_alt	12	spotify:user:spotify:playlist:37i9dQZF1DWWEcRhUVtL8n	Indie Pop	59549.0	US	58	32114.48717948718	0	0	1	1
15668	UY	indie_alt	14	spotify:user:spotify:playlist:37i9dQZF1DWZ0Zsena4JFh	Indielandia	17441.0	MX	17	32114.48717948718	0	1	0	1
16924	UY	indie_alt	39	spotify:user:spotify:playlist:37i9dQZF1DX6JdAKMqGwZ5	Radar Indie	12358.0	ES	17	32114.48717948718	0	1	0	1
16932	UY	indie_alt	21	spotify:user:spotify:playlist:37i9dQZF1DXapHi7gXtXo2	Radio Indie	1293.0	AR	16	32114.48717948718	0	1	0	1
21364	UY	indie_alt	7	spotify:user:spotify:playlist:37i9dQZF1DWSXAHZTiX76o	Fiesta Indie	60274.0	MX	31	32114.48717948718	0	0	1	1
25896	UY	indie_alt	22	spotify:user:spotify:playlist:37i9dQZF1DXdbXrPNafg9d	All New Indie	75221.0	US	59	32114.48717948718	0	0	1	1
27719	UY	indie_alt	37	spotify:user:spotify:playlist:37i9dQZF1DWZi7MSnECo7D	Indie Brazuca			19	32114.48717948718	0	1	0	1
35076	UY	indie_alt	23	spotify:user:spotify:playlist:37i9dQZF1DXdwmD5Q7Gxah	Left of Center	35972.0	US	111	32114.48717948718	0	0	1	1
37341	UY	indie_alt	36	spotify:user:spotify:playlist:37i9dQZF1DX2Nc3B70tvx0	Ultimate Indie	269070.0	US	58	32114.48717948718	0	0	1	1
38059	UY	indie_alt	17	spotify:user:spotify:playlist:37i9dQZF1DX0YKekzl0blG	Alternative 00s	53948.0	US	115	32114.48717948718	0	0	1	1
26684	UY	holidays	4	spotify:user:spotify:playlist:37i9dQZF1DX0A8zVl7p82B	Christmas Pop	1591618.0	US	58	245599.31707317074	0	0	1	1
32920	UY	holidays	2	spotify:user:spotify:playlist:37i9dQZF1DX0Yxoavh5qJV	Christmas Hits	3020645.0	US	58	245599.31707317074	0	0	1	1
46255	UY	holidays	21	spotify:user:spotify:playlist:37i9dQZF1DX8RcEQzuEuHu	Navidad for Kids	5511.0	MX	18	245599.31707317074	0	1	0	1
49735	UY	holidays	14	spotify:user:spotify:playlist:37i9dQZF1DX0MuOvUqmxDz	Country Christmas	252719.0	US	56	245599.31707317074	0	0	1	1
51008	UY	holidays	34	spotify:user:spotify:playlist:37i9dQZF1DX3Xgp6iJAFjW	Navidad Con Sabor	927.0	US	18	245599.31707317074	0	1	0	1
51012	UY	holidays	9	spotify:user:spotify:playlist:37i9dQZF1DX4bpoWO7sjH5	Navidad Cristiana	836.0	US	18	245599.31707317074	0	1	0	1
53246	UY	holidays	5	spotify:user:spotify:playlist:37i9dQZF1DX6R7QUWePReA	Christmas Classics	2801990.0	US	47	245599.31707317074	0	0	1	1
57046	UY	holidays	6	spotify:user:spotify:playlist:37i9dQZF1DWWvHBEQLnV1N	Christmas is Coming	944098.0	GB	54	245599.31707317074	0	0	1	1
57554	UY	holidays	40	spotify:user:spotify:playlist:37i9dQZF1DXbtzUSf5MaKA	Festivo Alternativo	503.0	US	18	245599.31707317074	0	1	0	1
58346	UY	holidays	38	spotify:user:spotify:playlist:37i9dQZF1DX3pWFPexWTga	Navidad Fum Fum Fum			16	245599.31707317074	0	1	0	1
4898	UY	hiphop	11	spotify:user:spotify:playlist:37i9dQZF1DWY4xHQp97fN6	Get Turnt	2344205.0	US	55	265019.7878787879	0	0	1	1
5732	UY	hiphop	8	spotify:user:spotify:playlist:37i9dQZF1DWTgSTuHRv7LV	Mucho Rap	8564.0	MX	19	265019.7878787879	0	1	0	1
6404	UY	hiphop	3	spotify:user:spotify:playlist:37i9dQZF1DX0XUsuxWHRQd	RapCaviar	3098666.0	US	88	265019.7878787879	0	0	1	1
16986	UY	hiphop	2	spotify:user:spotify:playlist:37i9dQZF1DXdxFkXW4j8RX	Rap Chileno	61315.0	CL	11	265019.7878787879	0	1	0	1
27327	UY	hiphop	9	spotify:user:spotify:playlist:37i9dQZF1DXcd2Vmhfon1w	Flow Español	15974.0	ES	17	265019.7878787879	0	1	0	1
35494	UY	hiphop	4	spotify:user:spotify:playlist:37i9dQZF1DX2RxBh64BHjQ	Most Necessary	945214.0	US	58	265019.7878787879	0	0	1	1
40726	UY	hiphop	1	spotify:user:spotify:playlist:37i9dQZF1DX2v4h8QERQPb	Hip Hop Argento			16	265019.7878787879	0	1	0	1
44225	UY	hiphop	7	spotify:user:spotify:playlist:37i9dQZF1DXctZGldNPWLR	Anochecer Urbano	1236.0	CL	17	265019.7878787879	0	1	0	1
58904	UY	hiphop	33	spotify:user:spotify:playlist:37i9dQZF1DWWeNHMmuwvWp	This Is Charles Ans			16	265019.7878787879	0	1	0	1
64628	UY	hiphop	10	spotify:user:spotify:playlist:37i9dQZF1DX186v583rmzp	I Love My '90s Hip-Hop	999041.0	US	58	265019.7878787879	0	0	1	1
23764	UY	gaming	1	spotify:user:spotify:playlist:37i9dQZF1DX6taq20FeuKj	Power Gaming	328455.0	US	99	66213.66666666667	0	0	1	1
23768	UY	gaming	1	spotify:user:spotify:playlist:37i9dQZF1DX6taq20FeuKj	Power Gaming	328455.0	US	99	66213.66666666667	0	0	1	1
52222	UY	gaming	5	spotify:user:spotify:playlist:37i9dQZF1DWTyiBJ6yEqeu	Top Gaming Tracks	164050.0	US	116	66213.66666666667	0	0	1	1
52235	UY	gaming	5	spotify:user:spotify:playlist:37i9dQZF1DWTyiBJ6yEqeu	Top Gaming Tracks	164050.0	US	116	66213.66666666667	0	0	1	1
53779	UY	gaming	9	spotify:user:spotify:playlist:37i9dQZF1DWT5MrZnPU1zD	Hip Hop Controller	543950.0	US	56	66213.66666666667	0	0	1	1
53784	UY	gaming	9	spotify:user:spotify:playlist:37i9dQZF1DWT5MrZnPU1zD	Hip Hop Controller	543950.0	US	56	66213.66666666667	0	0	1	1
7274	UY	gaming	31	spotify:user:spotify:playlist:37i9dQZF1DXdEH86O6asrX	Supernerd	9280.0	BR	150	66213.66666666667	0	0	0	0
7275	UY	gaming	31	spotify:user:spotify:playlist:37i9dQZF1DXdEH86O6asrX	Supernerd	9280.0	BR	150	66213.66666666667	0	0	0	0
7802	UY	gaming	35	spotify:user:spotify:playlist:37i9dQZF1DWVr03NrIUlx5	8 Bit Hits			36	66213.66666666667	0	0	0	0
7804	UY	gaming	35	spotify:user:spotify:playlist:37i9dQZF1DWVr03NrIUlx5	8 Bit Hits			36	66213.66666666667	0	0	0	0
4756	UY	funk	2	spotify:user:spotify:playlist:37i9dQZF1DX23YPJntYMnh	Funk Rock	24053.0	US	108	16734.75	0	0	1	1
5944	UY	funk	12	spotify:user:spotify:playlist:37i9dQZF1DX1RiaoenusUk	Nota Funk	1049.0	AR	10	16734.75	0	1	0	1
9300	UY	funk	9	spotify:user:spotify:playlist:37i9dQZF1DX6drTZKzZwSo	Funky Jams	52628.0	US	58	16734.75	0	0	1	1
26988	UY	funk	10	spotify:user:spotify:playlist:37i9dQZF1DX1MUPbVKMgJE	Disco Forever	67760.0	US	57	16734.75	0	0	1	1
40503	UY	funk	4	spotify:user:spotify:playlist:37i9dQZF1DX70TzPK5buVf	Funk Outta Here	43178.0	US	167	16734.75	0	0	1	1
60473	UY	funk	8	spotify:user:spotify:playlist:37i9dQZF1DWWvhKV4FBciw	Funk & Soul Classics	56247.0	GB	101	16734.75	0	0	1	1
7930	UY	funk	16	spotify:user:spotify:playlist:37i9dQZF1DWT6pI50XnTRh	AfroBoogie	1196.0	US	58	16734.75	0	0	0	0
8362	UY	funk	19	spotify:user:spotify:playlist:37i9dQZF1DX0N8QTiMHLoT	Bottoms Up	1502.0	US	57	16734.75	0	0	0	0
13786	UY	funk	7	spotify:user:spotify:playlist:37i9dQZF1DX2GKumqRIZ7g	Disco Fever	15657.0	US	102	16734.75	0	0	0	0
14836	UY	funk	6	spotify:user:spotify:playlist:37i9dQZF1DWUS3jbm4YExP	Global Funk	4898.0	GB	60	16734.75	0	0	0	0
27145	UY	focus	4	spotify:user:spotify:playlist:37i9dQZF1DX62RIcEOaBWi	En el Trabajo	113428.0	ES	17	48627.06896551724	0	1	1	2
65983	UY	focus	11	spotify:user:spotify:playlist:37i9dQZF1DX0MqBmOXvo6b	Concentración Perfecta	57220.0	MX	17	48627.06896551724	0	1	1	2
8442	UY	focus	7	spotify:user:spotify:playlist:37i9dQZF1DWXLeA8Omikj7	Brain Food	103075.0	US	113	48627.06896551724	0	0	1	1
8898	UY	focus	9	spotify:user:spotify:playlist:37i9dQZF1DWZeKCadgRdKQ	Deep Focus	68308.0	US	58	48627.06896551724	0	0	1	1
16838	UY	focus	28	spotify:user:spotify:playlist:37i9dQZF1DWVTkoPB1rnwz	Quiet Hours			18	48627.06896551724	0	1	0	1
23249	UY	focus	15	spotify:user:spotify:playlist:37i9dQZF1DX3qCx5yEZkcJ	Mellow Beats	102757.0	US	111	48627.06896551724	0	0	1	1
35982	UY	focus	6	spotify:user:spotify:playlist:37i9dQZF1DX4sWSpwq3LiO	Peaceful Piano	460661.0	US	116	48627.06896551724	0	0	1	1
36030	UY	focus	10	spotify:user:spotify:playlist:37i9dQZF1DXa8Xx03D65RT	Piano de Fondo	69829.0	MX	34	48627.06896551724	0	0	1	1
42038	UY	focus	5	spotify:user:spotify:playlist:37i9dQZF1DX0jgyAiPl8Af	Peaceful Guitar	61464.0	US	58	48627.06896551724	0	0	1	1
45959	UY	focus	12	spotify:user:spotify:playlist:37i9dQZF1DX8NTLI2TtZa6	Intense Studying	89226.0	US	55	48627.06896551724	0	0	1	1
12197	UY	edm_dance	5	spotify:user:spotify:playlist:37i9dQZF1DX07RJCJCOYpi	mint Latin	45507.0	MX	17	41691.295454545456	0	1	1	2
18841	UY	edm_dance	7	spotify:user:spotify:playlist:37i9dQZF1DXd14ByHZraz1	mint Brasil	96455.0	BR	17	41691.295454545456	0	1	1	2
212	UY	edm_dance	1	spotify:user:spotify:playlist:37i9dQZF1DX4dyzvuaRJ0n	mint	308749.0	US	93	41691.295454545456	0	0	1	1
4436	UY	edm_dance	2	spotify:user:spotify:playlist:37i9dQZF1DXcZDD7cfEKhW	Dance Pop	116459.0	US	55	41691.295454545456	0	0	1	1
5281	UY	edm_dance	12	spotify:user:spotify:playlist:37i9dQZF1DXa8NOEUWPn9W	Housewerk	96980.0	US	58	41691.295454545456	0	0	1	1
10107	UY	edm_dance	35	spotify:user:spotify:playlist:37i9dQZF1DX7ZUug1ANKRP	Main Stage	44878.0	DE	60	41691.295454545456	0	0	1	1
12976	UY	edm_dance	36	spotify:user:spotify:playlist:37i9dQZF1DX0hvSv9Rf41p	Bass Arcade	59705.0	US	174	41691.295454545456	0	0	1	1
13713	UY	edm_dance	15	spotify:user:spotify:playlist:37i9dQZF1DXaXB8fQg7xif	Dance Party	207776.0	US	112	41691.295454545456	0	0	1	1
19949	UY	edm_dance	8	spotify:user:spotify:playlist:37i9dQZF1DX6VdMW310YC7	Chill Tracks	285921.0	US	113	41691.295454545456	0	0	1	1
20584	UY	edm_dance	3	spotify:user:spotify:playlist:37i9dQZF1DX0BcQWzuB7ZO	Dance Rewind	107092.0	US	55	41691.295454545456	0	0	1	1
20820	UY	dinner	9	spotify:user:spotify:playlist:37i9dQZF1DXatMjChPKgBk	Dinner Music	48847.0	NL	110	13481.47619047619	0	0	1	1
20822	UY	dinner	9	spotify:user:spotify:playlist:37i9dQZF1DXatMjChPKgBk	Dinner Music	48847.0	NL	110	13481.47619047619	0	0	1	1
22359	UY	dinner	8	spotify:user:spotify:playlist:37i9dQZF1DWTALrdBtcXjw	Jazzy Dinner	30948.0	US	116	13481.47619047619	0	0	1	1
22374	UY	dinner	8	spotify:user:spotify:playlist:37i9dQZF1DWTALrdBtcXjw	Jazzy Dinner	30948.0	US	116	13481.47619047619	0	0	1	1
31316	UY	dinner	2	spotify:user:spotify:playlist:37i9dQZF1DWTSkZ0cxkrLT	Té Para Tres	26357.0	AR	58	13481.47619047619	0	0	1	1
31322	UY	dinner	2	spotify:user:spotify:playlist:37i9dQZF1DWTSkZ0cxkrLT	Té Para Tres	26357.0	AR	58	13481.47619047619	0	0	1	1
41346	UY	dinner	10	spotify:user:spotify:playlist:37i9dQZF1DX2FsCLsHeMrM	Kitchen Swagger	17335.0	GB	98	13481.47619047619	0	0	1	1
41349	UY	dinner	10	spotify:user:spotify:playlist:37i9dQZF1DX2FsCLsHeMrM	Kitchen Swagger	17335.0	GB	98	13481.47619047619	0	0	1	1
45357	UY	dinner	17	spotify:user:spotify:playlist:37i9dQZF1DXbm6HfkbMtFZ	Feel Good Dinner	69934.0	US	112	13481.47619047619	0	0	1	1
45358	UY	dinner	17	spotify:user:spotify:playlist:37i9dQZF1DXbm6HfkbMtFZ	Feel Good Dinner	69934.0	US	112	13481.47619047619	0	0	1	1
3169	UY	desi	6	spotify:user:spotify:playlist:37i9dQZF1DWUxHPh2rEiHr	Global X	149537.0	US	132	7137.875	0	0	1	1
4596	UY	desi	1	spotify:user:spotify:playlist:37i9dQZF1DX3VNFqEPdDGw	Desi Hits	8257.0	US	20	7137.875	0	0	1	1
10468	UY	desi	54	spotify:user:spotify:playlist:37i9dQZF1DWTZ3p56HpBDG	No Borders	7227.0	US	20	7137.875	0	0	1	1
38950	UY	desi	9	spotify:user:spotify:playlist:37i9dQZF1DWTwzVdyRpXm1	Bollywood Party	14360.0	US	20	7137.875	0	0	1	1
4140	UY	desi	15	spotify:user:spotify:playlist:37i9dQZF1DWU2tlzlUMZTA	Bollyhood			20	7137.875	0	0	0	0
5039	UY	desi	4	spotify:user:spotify:playlist:37i9dQZF1DXdcRZAcc2QFU	Gold Spot	1177.0	US	20	7137.875	0	0	0	0
5362	UY	desi	45	spotify:user:spotify:playlist:37i9dQZF1DX2E5psOxzjXz	Indie-Pak			20	7137.875	0	0	0	0
6807	UY	desi	62	spotify:user:spotify:playlist:37i9dQZF1DX6k96hh8mCp4	Same Same	320.0	US	20	7137.875	0	0	0	0
7626	UY	desi	46	spotify:user:spotify:playlist:37i9dQZF1DX8RXxAW8DgJV	Top Tamil			20	7137.875	0	0	0	0
8950	UY	desi	57	spotify:user:spotify:playlist:37i9dQZF1DXaG4uAlLVoiJ	Diasporap!			20	7137.875	0	0	0	0
12254	UY	decades	5	spotify:user:spotify:playlist:37i9dQZF1DX4o1oenSJRJd	All Out 00s	1913256.0	US	56	193727.51020408163	0	0	1	1
12285	UY	decades	4	spotify:user:spotify:playlist:37i9dQZF1DX5Ejj0EkURtP	All Out 10s	1392616.0	US	57	193727.51020408163	0	0	1	1
12492	UY	decades	12	spotify:user:spotify:playlist:37i9dQZF1DWTJ7xPn4vNaz	All Out 70s	464712.0	US	56	193727.51020408163	0	0	1	1
12530	UY	decades	6	spotify:user:spotify:playlist:37i9dQZF1DX4UtSsGT1Sbe	All Out 80s	856348.0	US	56	193727.51020408163	0	0	1	1
12590	UY	decades	7	spotify:user:spotify:playlist:37i9dQZF1DXbTxeAdrVG2l	All Out 90s	1214581.0	US	56	193727.51020408163	0	0	1	1
43721	UY	decades	15	spotify:user:spotify:playlist:37i9dQZF1DX3oM43CtKnRV	00s Rock Anthems	228159.0	US	114	193727.51020408163	0	0	1	1
44179	UY	decades	10	spotify:user:spotify:playlist:37i9dQZF1DX1rVvRgjX59F	90s Rock Anthems	515581.0	US	114	193727.51020408163	0	0	1	1
46103	UY	decades	18	spotify:user:spotify:playlist:37i9dQZF1DX7alvT6zKWrM	Los 2010 España	23328.0	ES	17	193727.51020408163	0	1	0	1
46119	UY	decades	3	spotify:user:spotify:playlist:37i9dQZF1DWUSRkJxO1RgW	Los 80 Argentina	42872.0	AR	3	193727.51020408163	0	1	0	1
46123	UY	decades	2	spotify:user:spotify:playlist:37i9dQZF1DX8KUmmjlkOod	Los 90 Argentina	56690.0	AR	3	193727.51020408163	0	1	0	1
36869	UY	comedy	2	spotify:user:spotify:playlist:37i9dQZF1DWWfTJcFZsvJO	The Laugh List	14020.0	US	46	6731.0	0	0	1	1
59039	UY	comedy	3	spotify:user:spotify:playlist:37i9dQZF1DX02USjkMnSzh	Top Comedia México			16	6731.0	0	1	0	1
19175	UY	comedy	5	spotify:user:spotify:playlist:37i9dQZF1DX3Iu7Cgb7c5K	Animal Humor			48	6731.0	0	0	0	0
21848	UY	comedy	4	spotify:user:spotify:playlist:37i9dQZF1DWWLjhuT1Auom	Have A Laugh	5553.0	US	48	6731.0	0	0	0	0
49684	UY	comedy	1	spotify:user:spotify:playlist:37i9dQZF1DWSRoT7QRAibZ	Comedy Top Tracks			47	6731.0	0	0	0	0
75460	UY	comedy	6	spotify:user:spotify:playlist:37i9dQZF1DWWsTBFM3ksVb	The Funny Thing About Football Is...	620.0	US	48	6731.0	0	0	0	0
1502	UY	classical	40	spotify:user:spotify:playlist:37i9dQZF1DX561TxkFttR4	88 Keys	8201.0	US	58	8182.311111111111	0	0	1	1
24000	UY	classical	22	spotify:user:spotify:playlist:37i9dQZF1DX7KrTMVQnM02	Quiet Moment	22151.0	US	110	8182.311111111111	0	0	1	1
33590	UY	classical	10	spotify:user:spotify:playlist:37i9dQZF1DX0Aaer4Jzfgm	Easy Classical	29634.0	GB	110	8182.311111111111	0	0	1	1
33800	UY	classical	17	spotify:user:spotify:playlist:37i9dQZF1DX9G9wwzwWL2k	Epic Classical	8811.0	US	58	8182.311111111111	0	0	1	1
49314	UY	classical	15	spotify:user:spotify:playlist:37i9dQZF1DWUvHZA1zLcjW	Chilled Classical	47418.0	GB	60	8182.311111111111	0	0	1	1
50944	UY	classical	11	spotify:user:spotify:playlist:37i9dQZF1DX9OZisIoJQhG	Morning Classical	17904.0	US	58	8182.311111111111	0	0	1	1
54762	UY	classical	14	spotify:user:spotify:playlist:37i9dQZF1DWUPafHP1BJw1	Pop Goes Classical	20885.0	US	58	8182.311111111111	0	0	1	1
57214	UY	classical	27	spotify:user:spotify:playlist:37i9dQZF1DX8Sz1gsYZdwj	Classical Lullabies	16992.0	US	103	8182.311111111111	0	0	1	1
59812	UY	classical	8	spotify:user:spotify:playlist:37i9dQZF1DWWEJlAGA9gs0	Classical Essentials	148002.0	US	58	8182.311111111111	0	0	1	1
64334	UY	classical	6	spotify:user:spotify:playlist:37i9dQZF1DWUqIzZNMSCv3	Gentle Piano Concertos	29034.0	US	58	8182.311111111111	0	0	1	1
13	UY	chill	39	spotify:user:spotify:playlist:37i9dQZF1DX6KOz8PNkOlS	9PM	11138.0	MX	13	61214.55223880597	0	1	0	1
5451	UY	chill	3	spotify:user:spotify:playlist:37i9dQZF1DWZU4CGLgiKls	La Previa	88727.0	AR	43	61214.55223880597	0	0	1	1
8468	UY	chill	12	spotify:user:spotify:playlist:37i9dQZF1DWXLeA8Omikj7	Brain Food	103075.0	US	113	61214.55223880597	0	0	1	1
8589	UY	chill	9	spotify:user:spotify:playlist:37i9dQZF1DX4WYpdgoIcn6	Chill Hits	611696.0	US	49	61214.55223880597	0	0	1	1
9158	UY	chill	63	spotify:user:spotify:playlist:37i9dQZF1DX8OUvJF6ATAB	Exospheres	1369.0	US	11	61214.55223880597	0	1	0	1
13329	UY	chill	37	spotify:user:spotify:playlist:37i9dQZF1DX889U0CL85jj	Chill Vibes	75455.0	US	44	61214.55223880597	0	0	1	1
20006	UY	chill	21	spotify:user:spotify:playlist:37i9dQZF1DX6VdMW310YC7	Chill Tracks	285921.0	US	113	61214.55223880597	0	0	1	1
23286	UY	chill	26	spotify:user:spotify:playlist:37i9dQZF1DX3qCx5yEZkcJ	Mellow Beats	102757.0	US	111	61214.55223880597	0	0	1	1
26594	UY	chill	27	spotify:user:spotify:playlist:37i9dQZF1DWVl5gPCRkquk	Chill as Folk	96676.0	US	38	61214.55223880597	0	0	1	1
35187	UY	chill	80	spotify:user:spotify:playlist:37i9dQZF1DWWzVPEmatsUB	Mellow Morning	132795.0	US	35	61214.55223880597	0	0	1	1
1923	UY	blues	14	spotify:user:spotify:playlist:37i9dQZF1DXb3MZdETGqKB	Nu-Blue	11249.0	US	58	10514.214285714286	0	0	1	1
13121	UY	blues	12	spotify:user:spotify:playlist:37i9dQZF1DXcFk5r8uS3l2	Blues Roots	27785.0	US	58	10514.214285714286	0	0	1	1
32329	UY	blues	2	spotify:user:spotify:playlist:37i9dQZF1DX2iUghHXGIjj	Acoustic Blues	11611.0	BR	58	10514.214285714286	0	0	1	1
53095	UY	blues	11	spotify:user:spotify:playlist:37i9dQZF1DWSKpvyAAcaNZ	Blues & Roots Rock	14586.0	US	115	10514.214285714286	0	0	1	1
67887	UY	blues	7	spotify:user:spotify:playlist:37i9dQZF1DXcnkReojaCnV	In the Name of the Blues	21809.0	US	58	10514.214285714286	0	0	1	1
21158	UY	blues	10	spotify:user:spotify:playlist:37i9dQZF1DX7Y7BqFok9IQ	Feeling Blue	6337.0	US	58	10514.214285714286	0	0	0	0
25969	UY	blues	4	spotify:user:spotify:playlist:37i9dQZF1DWWyCCtyRAvGr	Another Glass	9291.0	BR	47	10514.214285714286	0	0	0	0
26226	UY	blues	3	spotify:user:spotify:playlist:37i9dQZF1DXbkKnGZHv1kf	Blues Origins	10102.0	BR	58	10514.214285714286	0	0	0	0
39795	UY	blues	6	spotify:user:spotify:playlist:37i9dQZF1DX5AuRugisweW	Crossroad Blues	2101.0	BR	58	10514.214285714286	0	0	0	0
56003	UY	blues	9	spotify:user:spotify:playlist:37i9dQZF1DX8QB9Ys2nV17	Women of the Blues	8351.0	US	58	10514.214285714286	0	0	0	0
3098	UY	arab	6	spotify:user:spotify:playlist:37i9dQZF1DWUxHPh2rEiHr	Global X	149537.0	US	132	11350.0625	0	0	1	1
290	UY	arab	10	spotify:user:spotify:playlist:37i9dQZF1DXchFDa0CQ44k	Dabke			54	11350.0625	0	0	0	0
578	UY	arab	7	spotify:user:spotify:playlist:37i9dQZF1DWZQ6UgJlQibR	Tarab	633.0	FR	54	11350.0625	0	0	0	0
637	UY	arab	5	spotify:user:spotify:playlist:37i9dQZF1DWWkrGNlIHxPl	Arab X	6038.0	US	111	11350.0625	0	0	0	0
8063	UY	arab	3	spotify:user:spotify:playlist:37i9dQZF1DWUQM3rmTXpBR	Arab Indie	958.0	US	112	11350.0625	0	0	0	0
8160	UY	arab	16	spotify:user:spotify:playlist:37i9dQZF1DX4rmnjMBxfCv	Arabic EDM	781.0	EG	54	11350.0625	0	0	0	0
10029	UY	arab	8	spotify:user:spotify:playlist:37i9dQZF1DX4qF0846GNk8	Mahraganat			54	11350.0625	0	0	0	0
12729	UY	arab	12	spotify:user:spotify:playlist:37i9dQZF1DXdfYLmYuBPaf	Arab Reggae			54	11350.0625	0	0	0	0
12778	UY	arab	14	spotify:user:spotify:playlist:37i9dQZF1DXcC6YLqj8ET8	Arabic Trap	385.0	US	54	11350.0625	0	0	0	0
14926	UY	arab	11	spotify:user:spotify:playlist:37i9dQZF1DWYCFWZy4Gz9M	Gnawa Music			54	11350.0625	0	0	0	0
10683	US	workout	11	spotify:user:spotify:playlist:37i9dQZF1DX5gQonLbZD9s	Pumped Pop	107720.0	US	1	62696.291666666664	1	1	1	3
52140	US	workout	6	spotify:user:spotify:playlist:37i9dQZF1DX8CwbNGNKurt	Throwback Workout	207768.0	US	5	62696.291666666664	1	1	1	3
63	US	workout	2	spotify:user:spotify:playlist:37i9dQZF1DX4eRPd9frC1m	Hype	452955.0	US	58	62696.291666666664	1	0	1	2
883	US	workout	8	spotify:user:spotify:playlist:37i9dQZF1DWSJHnPb1f0X3	Cardio	89598.0	US	58	62696.291666666664	1	0	1	2
2395	US	workout	3	spotify:user:spotify:playlist:37i9dQZF1DX70RN3TfWWJh	Workout	444881.0	US	58	62696.291666666664	1	0	1	2
3231	US	workout	18	spotify:user:spotify:playlist:37i9dQZF1DX4FJyIpen2Yf	HIIT-Hop	21819.0	US	19	62696.291666666664	1	1	0	2
