,isrc,track_artist,track_title,country_name,region,saves,saves_perc,skips,skips_perc,streams,users,recommendation_scores,current_playlist_position,major_label,label_studio,content_provider_name
643,USWD10833742,"Demi Lovato, Joe Jonas",This Is Me,Brazil,Brazil,790398.0,0.05182712723999999,10645803.0,0.6980551401999999,"15,250,662","260,589",top5,,UMG,Walt Disney Records,umgglobal
644,USWD10833742,"Demi Lovato, Joe Jonas","This Is Me - From ""Camp Rock""",Brazil,Brazil,602208.0,0.05182712723999999,8111088.0,0.6980551401999999,"11,619,552","198,544",top6,,UMG,Walt Disney Records,umgglobal
645,USWD11366376,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",Brazil,Brazil,486662.0,0.046012563439999994,7778804.0,0.7354646809000001,"10,576,720","249,634",top7,2.0,,,
646,USWD11366344,Demi Lovato,"Let It Go - From ""Frozen / Single Version",Brazil,Brazil,769068.0,0.07597543237000001,9841392.0,0.972220938,"10,122,588","353,484",top8,26.0,UMG,Walt Disney Records,UMI
647,USWD10834891,"High School Musical Cast, Vanessa Hudgens, Zac Efron",Can I Have This Dance - 『ハイスクール・ミュージカル: ザ・ムービー』より,Brazil,Brazil,577218.0,0.06199696169,7598099.0,0.8160851751,"9,310,424","98,804",top9,,UMG,Walt Disney Records,umgglobal
648,USWD10423000,"Lea Salonga, Brad Kane","A Whole New World - From ""Aladdin""",Brazil,Brazil,380975.0,0.04114112006,7097675.0,0.7664710265000001,"9,260,200","242,000",top10,11.0,,,
649,USWD11038146,Nick Jonas,Introducing Me,Brazil,Brazil,418404.0,0.05045621801,6133701.0,0.7396758991,"8,292,417","160,461",top11,,UMG,Walt Disney Records,umgglobal
650,USWD11783640,Miguel,Remember Me (Dúo),Brazil,Brazil,509314.0,0.0617546271,6844188.0,0.8298618883,"8,247,382","208,520",top12,,UMG,Walt Disney Records,UMI
651,USWD11366376,Idina Menzel,"Let It Go - From ""Frozen""",Brazil,Brazil,331815.0,0.046012563439999994,5303730.0,0.7354646809000001,"7,211,400","170,205",top13,2.0,,,
652,USWD10423000,"Lea Salonga, Brad Kane","A Whole New World - From ""Aladdin"" / Soundtrack Version",Brazil,Brazil,259063.0,0.04114112006,4826419.0,0.7664710265000001,"6,296,936","164,560",top14,11.0,,,
653,USWD11038143,"Demi Lovato, Joe Jonas",Wouldn't Change a Thing,Brazil,Brazil,298870.0,0.053441961280000005,4125682.0,0.7377272316,"5,592,422","102,872",top15,,UMG,Walt Disney Records,umgglobal
654,USWD11778858,Céline Dion,How Does A Moment Last Forever,Brazil,Brazil,485622.0,0.08823308176000001,4182320.0,0.759889343,"5,503,854","302,726",top16,9.0,UMG,Walt Disney Records,UMI
655,USWD10220463,Samuel E. Wright,"Under the Sea - From ""The Little Mermaid""",Brazil,Brazil,249696.0,0.05177220528,4421646.0,0.9167882720999999,"4,822,974","204,570",top17,17.0,UMG,Walt Disney Records,umgglobal
656,USWD10423000,"Lea Salonga, Brad Kane",A Whole New World,Brazil,Brazil,198107.0,0.04114112006,3690791.0,0.7664710265000001,"4,815,304","125,840",top18,11.0,,,
657,USWD11778936,Josh Groban,Evermore,Brazil,Brazil,398360.0,0.08712799565,3492918.0,0.7639595951,"4,572,124","291,502",top19,8.0,UMG,Walt Disney Records,UMI
658,USWD10834891,"High School Musical Cast, Vanessa Hudgens, Zac Efron",Can I Have This Dance,Brazil,Brazil,271632.0,0.06199696169,3575576.0,0.8160851751,"4,381,376","46,496",top20,,UMG,Walt Disney Records,umgglobal
659,USWD10110146,Phil Collins,You'll Be In My Heart,,Brazil,814440.0,0.04652467360351432,10809860.0,0.6175104466869079,17505550,63660,1.151170849,,UMG,Walt Disney Records,umgglobal
660,USWD10935758,Miley Cyrus,The Climb,,Brazil,358413.0,0.020502446160864572,4757390.0,0.2721389356447325,17481475,145805,1.028133968,,UMG,Hollywood Records,UMI
661,USWD11054842,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",,Brazil,462028.0,0.026447046604885834,9945012.0,0.5692646243304494,17469928,339528,1.020135504,44.0,UMG,Walt Disney Records,UMI
662,USWD10732098,Zac Efron,Gotta Go My Own Way,,Brazil,552992.0,0.03166321305528088,8765119.0,0.5018731380415818,17464810,136114,1.013305869,,UMG,Walt Disney Records,umgglobal
663,USWD11677855,Auli'i Cravalho,How Far I'll Go,,Brazil,516936.0,0.029697380125500467,6268584.0,0.36012295892843643,17406788,347676,1.006744299,1.0,UMG,Walt Disney Records,umgglobal
664,USWD10220758,Elton John,Can You Feel the Love Tonight,,Brazil,0.0,0.0,11389904.0,0.6546710454316795,17397904,456608,1.005081706,31.0,UMG,Walt Disney Records,Universal
665,USWD10110087,Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",,Brazil,480882.0,0.027719711579698797,10313898.0,0.5945289651565919,17348016,127962,0.9800267056,12.0,UMG,Walt Disney Records,umgglobal
666,USWD10210160,Joseph Williams,Can You Feel The Love Tonight,,Brazil,435190.0,0.02510213116337958,11855080.0,0.6838111471135779,17336775,25850,0.9787849679,7.0,UMG,Walt Disney Records,umgglobal
667,USWD10110108,Randy Newman,"You've Got A Friend In Me - From ""Toy Story""/ Soundtrack",,Brazil,541926.0,0.031336699076823155,10489185.0,0.606533795953926,17293653,170307,0.9770645752,18.0,UMG,EMI Gold,umgglobal
668,USWD11366375,Kristen Bell,Love Is an Open Door,,Brazil,991595.0,0.05743859973302154,9449275.0,0.5473536317672508,17263565,1180410,0.9633512884,,UMG,Walt Disney Records,Universal
669,USWD10935875,Miley Cyrus,Butterfly Fly Away,,Brazil,793535.0,0.046179398029940505,9727585.0,0.566092257537574,17183745,121725,0.9486315356,,UMG,Walt Disney Records,Universal
670,USWD10321347,Nathan Lane,Hakuna Matata,,Brazil,0.0,0.0,12169438.0,0.708436877396688,17177872,613686,0.9476278121,25.0,UMG,Walt Disney Records,umgglobal
671,USWD10527742,High School Musical Cast,Breaking Free,,Brazil,0.0,0.0,10119796.0,0.5891750067855466,17176214,1178635,0.946683167,,UMG,EMI TV,umgglobal
672,USWD10732975,Jon McLaughlin,So Close - 『魔法にかけられて』より,,Brazil,1449630.0,0.08440769540492409,5254260.0,0.30594012103659307,17174145,212055,0.9393091644,,UMG,Universal Music Ltd.,UMI
673,USWD10220438,Roger Bart,"Go the Distance - From ""Hercules""/Soundtrack",,Brazil,357924.0,0.020846532631110307,12613468.0,0.7346449867945867,17169474,208796,0.9218734022,,UMG,EMI Gold,umgglobal
674,USWD10423003,Glenn Close,You'll Be In My Heart,,Brazil,365484.0,0.021315780725374822,3943868.0,0.23001451636137982,17146170,283765,0.9189855406,,UMG,Walt Disney Records,Universal
675,USWD10220465,Angela Lansbury,Beauty and the Beast,,Brazil,669625.0,0.03912516224854944,12005660.0,0.7014723097269667,17114945,64380,0.915959143,16.0,UMG,Walt Disney Records,Universal
676,USWD10423005,Judy Kuhn,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",,Brazil,432069.0,0.02525352506581964,7699740.0,0.45003362215362386,17109255,54351,0.9153048126,41.0,UMG,Walt Disney Records,umgglobal
677,USWD10220403,Jodi Benson,"Part of Your World - From ""The Little Mermaid""/ Soundtrack Version",,Brazil,432069.0,0.02525352506581964,7699740.0,0.45003362215362386,17109255,54351,0.9095119555,32.0,UMG,Universal Music Asia Pacific,UMI
678,USWD10110091,Lea Salonga,"Reflection - From ""Mulan"" / Soundtrack Version",,Brazil,525300.0,0.030744965797176636,8872812.0,0.5193114438697476,17085724,63468,0.9093148833,13.0,UMG,Walt Disney Records,Universal
679,USWD11677860,Dwayne Johnson,You're Welcome,,Brazil,851486.0,0.0499694661882195,7710029.0,0.4524631449321443,17040126,1130212,0.9080672146,,UMG,Walt Disney Records,umgglobal
680,USWD11366364,Kristen Bell,Do You Want To Build A Snowman?,,Brazil,542703.0,0.03185793798038696,8633841.0,0.5068267009957972,17035095,1749498,0.9053241547,,UMG,Walt Disney Records,UMI
681,USWD10423004,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",,Brazil,1493653.0,0.08777434238277258,10569642.0,0.6211237655408138,17016966,416546,0.9009441605,36.0,UMG,EMI Marketing,umgglobal
682,USWD10527735,Troy,Start of Something New,,Brazil,274232.0,0.0161362071181202,5851104.0,0.34428741362664306,16994824,124488,0.9003832048,,UMG,Walt Disney Records,umgglobal
683,USWD11366365,Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",,Brazil,653620.0,0.03852525180485812,10323830.0,0.6085005818985778,16966015,1085095,0.8989248013,24.0,UMG,Walt Disney Records,UMI
684,USWD10110151,Phil Collins,Strangers Like Me,,Brazil,349650.0,0.020720810413918413,9268896.0,0.5492893944296489,16874340,416934,0.8958889296,19.0,UMG,Walt Disney Records,Universal
685,USWD10110093,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/Soundtrack Version",,Brazil,269005.0,0.01596037391672459,4323415.0,0.25651315030269267,16854555,52520,0.8904606744,48.0,UMG,Walt Disney Records,Universal
686,USWD10321345,Jason Weaver,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",,Brazil,692343.0,0.0412100146913536,7979295.0,0.474947914800387,16800358,1062487,0.8904307911,37.0,UMG,Walt Disney Records,umgglobal
687,USWD10423277,Peabo Bryson,Beauty and the Beast - デュエット・バージョン / 『美女と野獣』より,,Brazil,371112.0,0.022126508739420042,9041284.0,0.5390611175105591,16772280,293972,0.8877327149,,UMG,Walt Disney Records,UMI
688,USWD10732100,Troy,Everyday,,Brazil,740609.0,0.04425147413994039,8571825.0,0.512167543629087,16736369,897479,0.8835418022,,UMG,Walt Disney Records,umgglobal
689,USWD11054836,Mandy Moore,"When Will My Life Begin - From ""Tangled"" / Soundtrack Version",,Brazil,442519.0,0.026491795199737166,8720187.0,0.5220417837593649,16704002,654885,0.8797172245,21.0,UMG,Walt Disney Records,umgglobal
690,USWD10210158,Phil Collins,Son Of Man,,Brazil,472188.0,0.02827593268935386,14170428.0,0.8485646994572823,16699290,1594062,0.8676913478,46.0,UMG,Walt Disney Records,UMI
691,USWD10220440,Carmen Twillie,Circle of Life,,Brazil,976827.0,0.05853709488092633,11403370.0,0.6833555498080098,16687316,1342940,0.8653256925,20.0,UMG,Walt Disney Records,Universal
693,USWD10732095,Troy And Gabriella,You Are The Music In Me,,Brazil,693644.0,0.041648646183629456,7451087.0,0.4473875448305486,16654659,684677,0.85806989,,UMG,EMI Catalogue,umgglobal
695,USWD10110114,Sarah McLachlan,When She Loved Me - 『トイ・ストーリー2』より,,Brazil,516610.0,0.03107977257939973,10971515.0,0.6600572792850948,16622065,89440,0.8532479404,,UMG,EMI Gold,umgglobal
696,USWD10834890,High School Musical Cast,"Right Here, Right Now",,Brazil,970695.0,0.058439992739363934,8445315.0,0.5084441016814152,16610115,261180,0.8521070912,,UMG,Universal Music Asia Pacific,UMI
698,USWD10834896,High School Musical Cast,We're All In This Together (Graduation Mix) - Original Version,,Brazil,585198.0,0.035259132007821624,11944692.0,0.7196871349881081,16597062,638712,0.847823527,,UMG,Walt Disney Records,umgglobal
699,USWD10423006,Angela Lansbury,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",,Brazil,463970.0,0.028035762410554697,7914340.0,0.4782303939400165,16549220,160870,0.8454402991,,UMG,EMI Catalogue,umgglobal
700,USWD10220705,Phil Collins,You Will Be In My Heart,,Brazil,511552.0,0.03094757342450213,6600784.0,0.3993303662174693,16529632,242000,0.8436863184,,UMG,Walt Disney Records,umgglobal
701,USWD11778854,Emma Thompson,Beauty and the Beast,,Brazil,751088.0,0.045537325379361504,16417998.0,0.9953982982070096,16493898,392472,0.8432892773,,UMG,Walt Disney Records,UMI
702,USHR10924540,Miley Cyrus,When I Look At You,,Brazil,279031.0,0.016930852674683475,6362068.0,0.38603322216641933,16480623,201035,0.8424881521,,UMG,Hollywood Records,UMI
703,USWD10210253,Mark Keali'i Ho'omalu,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",,Brazil,553657.0,0.033605031009831615,10146812.0,0.6158757713005192,16475420,167388,0.8423039203,,UMG,EMI Marketing,umgglobal
704,USWD11048341,Hannah Montana,I'll Always Remember You,,Brazil,781830.0,0.047513824242059605,11577370.0,0.7035866152044481,16454790,61900,0.8391000933,,UMG,EMI Catalogue,umgglobal
705,USWD10110154,Peabo Bryson,"Whole New World (Aladdin's Theme) - From ""Aladdin""/Soundtrack Version",,Brazil,676305.0,0.04118862062381754,8246115.0,0.5022084745127882,16419705,217695,0.8386290336,,UMG,Walt Disney Records,umgglobal
707,USWD11366378,Josh Gad,In Summer,,Brazil,0.0,0.0,8747695.0,0.5345944081846398,16363237,459781,0.8359671412,,UMG,Walt Disney Records,Universal
709,USWD11778847,Emma Watson,Belle,,Brazil,0.0,0.0,11416352.0,0.6999578664843333,16310056,110544,0.8282070487,,UMG,Walt Disney Records,UMI
711,USWD10936987,Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",,Brazil,0.0,0.0,8816522.0,0.5419555803459053,16267979,233623,0.8272197601,14.0,UMG,EMI TV,umgglobal
712,USWD10423390,Harvey Fierstein,"A Girl Worth Fighting For - From ""Mulan""/Soundtrack",,Brazil,849040.0,0.052476528212623635,11110848.0,0.6867270429404656,16179424,94288,0.8269918341,,UMG,Walt Disney Records,Universal
714,USWD10320942,Julie Andrews,Supercalifragilisticexpialidocious,,Brazil,345584.0,0.021372113641580977,13741744.0,0.8498371290381312,16169856,121360,0.8230507915,,UMG,Walt Disney Records,UMI
715,USWD10834892,High School Musical Cast,Just Wanna Be With You,,Brazil,649750.0,0.04025868162437011,6737160.0,0.4174362131472741,16139376,383042,0.8226988686,,UMG,Walt Disney Records,umgglobal
716,USWD10322246,Chorus - Hercules,Zero To Hero - 『ヘラクレス』より,,Brazil,1139970.0,0.07072025136375806,13484432.0,0.8365329092322631,16119428,221442,0.821659141,28.0,UMG,EMI TV,umgglobal
717,USWD11778705,Ewan McGregor,Be Our Guest,,Brazil,388078.0,0.024126926890832057,19038210.0,1.183611286396827,16084850,719664,0.8167290852,,UMG,Walt Disney Records,UMI
718,USWD10110147,Christina Aguilera,Reflection - Pop Version,,Brazil,720001.0,0.04478604677721921,13777225.0,0.8569813699012556,16076458,218263,0.8165140827,,UMG,Walt Disney Records,UMI
720,USWD11575402,Shakira,Try Everything - 『ズートピア』より,,Brazil,328734.0,0.020521385291827364,4721850.0,0.2947638611771677,16019094,401352,0.8136641942,47.0,UMG,Walt Disney Records,umgglobal
722,USWD10527740,Gabriella Montez,When There Was Me And You,,Brazil,734135.0,0.045849191019882586,8119100.0,0.5070650041334751,16011951,802638,0.8115031738,,UMG,Parlophone Catalogue,umgglobal
723,USWD10628832,Rascal Flatts,Life is a Highway,,Brazil,576819.0,0.03603995204494999,10816047.0,0.6757922592631747,16004988,378450,0.8090150979,42.0,UMG,Walt Disney Records,Universal
724,USWD10210259,Mark Keali'i Ho'omalu,He Mele No Lilo - 『リロ・アンド・スティッチ』より,,Brazil,573344.0,0.035907826491266046,5213120.0,0.3264912660429844,15967104,181440,0.8082899467,,UMG,EMI Gold,umgglobal
725,USWD11570628,Kuana Torres Kahele,Lava,,Brazil,522410.0,0.03274171654815153,12615802.0,0.790687416227873,15955486,277355,0.8012881429,,Other,Now! Music,nowthatswhaticallmusicllp
726,USWD11262921,Julie Fowlis,Touch The Sky,,Brazil,355190.0,0.02230448488502066,11569760.0,0.7265337904876732,15924600,62260,0.7976857543,,UMG,EMI Catalogue,umgglobal
727,USWD11677859,Opetaia Foa'i,We Know The Way,,Brazil,539056.0,0.03408471251425212,8920436.0,0.5640425049749658,15815184,320992,0.796803122,,UMG,Walt Disney Records,UMI
729,USWD10423270,Paige O'Hara,Belle,,Brazil,454692.0,0.02879822092645893,8768214.0,0.5553406787506052,15788892,429282,0.7962115101,,UMG,Walt Disney Records,Universal
730,USL2S0920651,Rascal Flatts,Bless the Broken Road - Acoustic,,Brazil,498392.0,0.031623344189332964,9469940.0,0.6008747573643474,15760256,115848,0.7951171405,,UMG,Universal Music Asia Pacific,UMI
731,USWD10732099,Troy,Bet On It,,Brazil,194688.0,0.012362160086315674,4115200.0,0.2613040412722215,15748704,138992,0.7947071337,,UMG,EMI Catalogue,umgglobal
732,USWD10423008,Bruce Reitherman,The Bare Necessities,,Brazil,421960.0,0.026807628014111042,5401792.0,0.3431823645501965,15740296,592240,0.7946942644,,UMG,Walt Disney Records,umgglobal
733,USWD10936372,Hannah Montana,He Could Be the One,,Brazil,500862.0,0.031948703673416484,7446914.0,0.4750195636071745,15677068,32726,0.7945582741,,UMG,Walt Disney Records,Universal
736,USWD10527738,Troy,"What I've Been Looking For (Reprise) - From ""High School Musical""/Soundtrack Version",,Brazil,682974.0,0.043833271142913584,7953666.0,0.5104662818177162,15581178,1603638,0.7929907485,,UMG,Walt Disney Records,umgglobal
737,USWD10732974,Amy Adams,That's How You Know - 『魔法にかけられて』より,,Brazil,278250.0,0.01786162029834972,5405400.0,0.346987250173224,15578094,443436,0.7928467383,,UMG,Walt Disney Records,UMI
738,USWD11054841,Mandy Moore,"I've Got a Dream - From ""Tangled""/Soundtrack Version",,Brazil,494208.0,0.03176165187736473,7610916.0,0.489136688317197,15559896,95913,0.7887163398,22.0,UMG,Walt Disney Records,UMI
739,USCJY0803263,Taylor Swift,Crazier,,Brazil,425260.0,0.027355676869027443,6823135.0,0.4389114336964482,15545585,1019535,0.7859385534,,UMG,Universal Music Asia Pacific,UMI
743,USWD10833810,Joe Jonas,Gotta Find You,,Brazil,1475227.0,0.09518591465234258,11702286.0,0.7550653536257833,15498375,431901,0.7761030644,,UMG,Walt Disney Records,umgglobal
745,USWD11778853,Emma Watson,How Does A Moment Last Forever (Montmartre),,Brazil,946894.0,0.0612039287883995,12313717.0,0.7959157607805144,15471131,201643,0.7755463025,,UMG,Walt Disney Records,umgglobal
747,USWD10220442,Judy Kuhn,"Just Around The Riverbend - From ""Pocahantas""",,Brazil,271152.0,0.017597594050544927,4581136.0,0.2973128415734982,15408470,108822,0.773829856,33.0,UMG,EMI Gold,umgglobal
748,USWD11778851,Adam Mitchell,Days In The Sun,,Brazil,522093.0,0.03391495125691625,9713678.0,0.63099661534512,15394184,156156,0.7737934374,,UMG,Walt Disney Records,umgglobal
749,USWD11569822,Lily James,A Dream Is a Wish Your Heart Makes,,Brazil,977310.0,0.06364535060916046,13729680.0,0.8941178309355048,15355560,243630,0.7724615323,,UMG,Walt Disney Records,umgglobal
750,USWD11366380,Maia Wilson,Fixer Upper,,Brazil,519584.0,0.03384266506037155,7178016.0,0.46753401045064497,15352928,192800,0.7719498089,,UMG,Walt Disney Records,UMI
752,USWD11677863,Rachel House,I Am Moana (Song of the Ancestors),,Brazil,1248270.0,0.0814296421980465,7803600.0,0.5090600237582219,15329430,456330,0.7712119391,,UMG,Walt Disney Records,Universal
753,USWD10936993,Jenifer Lewis featuring the Pinnacle Gospel Choir,Dig a Little Deeper,,Brazil,569088.0,0.03721013439477627,11074530.0,0.724114284010525,15293898,1673292,0.7691749715,,UMG,Walt Disney Records,UMI
754,USWD11677600,Jordan Fisher,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,,Brazil,576684.0,0.03778333372644291,7697406.0,0.5043206673428151,15262920,50406,0.7685431831,,UMG,Walt Disney Records,UMI
755,USWD11677861,Jemaine Clement,Shiny,,Brazil,677508.0,0.04440932816919577,10966392.0,0.7188256096755214,15255984,364752,0.7675917984,,UMG,Walt Disney Records,umgglobal
756,USWD11778855,Dan Stevens,Evermore,,Brazil,790398.0,0.051827127242083,10645803.0,0.6980551401637516,15250662,260589,0.7675625328,,UMG,Walt Disney Records,umgglobal
