,scores,isrc,artist,title,seed_playlist_uri
230,0.7352504802016471,USWD10732976,Carrie Underwood,"Ever Ever After - From ""Enchanted"" / Soundtrack Version",Spain
231,0.7338196705303213,USUM71507929,Shawn Mendes,Believe,Spain
232,0.7330254580443533,USWD10527947,High School Musical Cast,Breaking Free - Karaoke Instrumental,Spain
233,0.7329734484046929,USWD11678030,Sara Paula Gómez Arias,Cuán lejos voy,Spain
234,0.7328428938771298,USWD10834898,High School Musical Cast,Just Getting Started,Spain
235,0.7322230615601956,USWD10220003,Cliff Edwards,When You Wish Upon a Star,Spain
236,0.7316837026263001,USWD11783649,Anthony Gonzalez,Remember Me (Reunion),Spain
237,0.731596259419277,USWD10937505,Anna Margaret,Something About the Sunshine,Spain
238,0.7313039806783583,USWD10220229,Paige O'Hara,Something There,Spain
239,0.7309459716306116,USL2S0920651,Rascal Flatts,Bless the Broken Road - Acoustic,Spain
240,0.7306448227236376,USWD10937506,Christopher Wilde,What You Mean to Me,Spain
241,0.7287326190617855,USWD11783377,Jorge Blanco,"Bésame mucho - Inspirado en ""Coco""",Spain
242,0.7278182678441724,USQ4E1602409,Jennifer Hudson,"Hallelujah - Duet Version / From ""Sing"" Original Motion Picture Soundtrack",Spain
243,0.727243337637671,USWD10423480,Danny DeVito,One Last Hope,Spain
244,0.7272117359165093,USHR10723201,Jonas Brothers,Year 3000,Spain
245,0.7272087118380127,USWD11054837,Mandy Moore,"When Will My Life Begin - Reprise 1/From ""Tangled""/Soundtrack Version",Spain
246,0.726958611123582,US5260507213,Plain White T's,Hey There Delilah,Spain
247,0.7258102761398956,USWD10220458,Adriana Caselotti,"Some Day My Prince Will Come - From ""Snow White and the Seven Dwarfs"" / Soundtrack Version",Spain
248,0.7251894277890633,USWD11779702,Dove Cameron,"Ways to Be Wicked - From ""Descendants 2""",Spain
249,0.7240954360392134,USWD11778845,Audra McDonald,Aria,Spain
250,0.7233950601643157,USWD11054900,Mandy Moore,When Will My Life Begin (Reprise 2),Spain
251,0.723133203410491,USWD11779891,Jordan Fisher,Happily Ever After - Full Version,Spain
252,0.7230679358342502,USUM71204501,Maroon 5,She Will Be Loved - Radio Mix,Spain
253,0.7222884810659926,GBCEG9400046,Queen,Under Pressure,Spain
254,0.7218269097846628,USWD10110113,Lyle Lovett,"You've Got A Friend In Me - From ""Toy Story""/Duet",Spain
255,0.7217011633503996,GBAAN7100062,Yusuf / Cat Stevens,The Wind,Spain
256,0.7216444060851109,USWD11038145,Demi Lovato,You're My Favorite Song,Spain
257,0.7207786361632568,USWD11570416,Randy Newman,You've Got a Friend in Me - Remastered 2015,Spain
258,0.7205431640694909,USHR10421324,Jesse McCartney,Beautiful Soul,Spain
259,0.7204499884339626,USHR10823877,Miley Cyrus,7 Things - Single Version,Spain
260,0.720342687770338,USWD10936376,Hannah Montana,If We Were A Movie,Spain
261,0.7199529075319339,USSM19801545,Aerosmith,I Don't Want to Miss a Thing,Spain
262,0.7198802876377913,USQ4E1602397,Sing Cast,"Auditions - From ""Sing"" Original Motion Picture Soundtrack",Spain
263,0.7198105897574648,USWD10321078,Daughters of Triton,"Daughters of Triton - From ""The Little Mermaid""/Soundtrack Version",Spain
264,0.7188234716213874,GBUM70600345,Snow Patrol,Chasing Cars,Spain
265,0.7186031372621245,USWD11571323,Dove Cameron,Rotten to the Core - 『ディセンダント』より,Spain
266,0.716054644392413,USWD11782620,Idina Menzel,When We're Together,Spain
267,0.7127766448314855,USWD10210262,A*Teens,"Can't Help Falling In Love - From ""Lilo & Stitch""/Soundtrack Version",Spain
