,track_artist,country_name,isrc,region,saves,saves_perc,skips,skips_perc,streams,track_title,users,days_on_playlist,playlist_uri,scores,artist,title,seed_playlist_uri
143,Lifehouse,Italy,USDW10500001,Italy,134040.0,0.02853141137254735,2501920.0,0.5325522884303466,4697980.0,You And Me,133160.0,50.0,Italy,,,,
144,Demi Lovato,Italy,USWD11366344,Italy,304020.0,0.07186989379084967,4180032.0,0.9881535947712419,4230144.0,"Let It Go - From ""Frozen / Single Version",436464.0,50.0,Italy,,,,
145,"Demi Lovato, Joe Jonas",Italy,USWD10833742,Italy,188832.0,0.053640669553909115,2371446.0,0.6736461577007051,3520314.0,This Is Me,329973.0,50.0,Italy,,,,
146,"Demi Lovato, Joe Jonas",Italy,USWD10833742,Italy,143872.0,0.053640669553909115,1806816.0,0.6736461577007051,2682144.0,"This Is Me - From ""Camp Rock""",251408.0,50.0,Italy,,,,
147,Idina Menzel,Italy,USWD11366376,Italy,132286.0,0.04242873271239063,2306920.0,0.7399096810612475,3117840.0,"Let It Go - From ""Frozen""/Soundtrack Version",327096.0,50.0,Italy,,,,
148,Idina Menzel,Italy,USWD11366376,Italy,90195.0,0.04242873271239063,1572900.0,0.7399096810612475,2125800.0,"Let It Go - From ""Frozen""",223020.0,50.0,Italy,,,,
149,Joe Jonas,Italy,USWD10833810,Italy,119493.0,0.05012458471760797,1974291.0,0.8281699889258028,2383920.0,Gotta Find You,294228.0,50.0,Italy,,,,
150,"Lea Salonga, Brad Kane",Italy,USWD10423000,Italy,71400.0,0.03381362253294342,1713450.0,0.8114559037685141,2111575.0,"A Whole New World - From ""Aladdin""",327300.0,50.0,Italy,,,,
151,Nick Jonas,Italy,USWD11038146,Italy,85995.0,0.04516577327774469,1475250.0,0.7748218736902477,1903986.0,Introducing Me,227220.0,50.0,Italy,,,,
152,"Olivia Foa'i, Opetaia Foa'i, Talaga Steve Sale",Italy,NZSO01100005,Italy,128649.0,0.0697059000421002,1070521.0,0.5800404963813877,1845597.0,Logo Te Pate,306841.0,50.0,Italy,,,,
153,"High School Musical Cast, Vanessa Hudgens, Zac Efron",Italy,USWD10834891,Italy,106828.0,0.061227870178207786,1625523.0,0.9316594077928152,1744761.0,Can I Have This Dance - 『ハイスクール・ミュージカル: ザ・ムービー』より,205734.0,50.0,Italy,,,,
154,Céline Dion,Italy,USWD11778858,Italy,114816.0,0.06759831004224895,1319004.0,0.7765680857978551,1698504.0,How Does A Moment Last Forever,272182.0,50.0,Italy,,,,
155,"Vai Mahina, Sulata Foai-Amiatu, Matthew Ineleo",Italy,NZSO01600013,Italy,130795.0,0.07938825008983112,1150108.0,0.6980776140855193,1647536.0,An Innocent Warrior,314648.0,50.0,Italy,,,,
156,Jordan Fisher,Italy,USWD11677600,Italy,134904.0,0.08293939824301569,962115.0,0.5915112905516444,1626537.0,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,277662.0,50.0,Italy,,,,
157,Miguel,Italy,USWD11783640,Italy,138086.0,0.09080184646948196,1342380.0,0.8827149940160711,1520740.0,Remember Me (Dúo),189826.0,50.0,Italy,,,,
158,Josh Groban,Italy,USWD11778936,Italy,91080.0,0.06113564084354834,1434878.0,0.9631333559761632,1489802.0,Evermore,258060.0,50.0,Italy,,,,
159,"Alanna Ubach, Antonio Sol",Italy,USWD11783648,Italy,116624.0,0.08041348572437226,743712.0,0.5127973169763029,1450304.0,La Llorona,92400.0,50.0,Italy,,,,
160,Lifehouse,Malaysia,USDW10500001,Malaysia,182000.0,0.01720727773302625,2692160.0,0.2545315649546371,10576920.0,You And Me,150220.0,50.0,Malaysia,,,,
161,Lifehouse,Malaysia,USDW10500001,Malaysia,18200.0,0.01720727773302625,269216.0,0.2545315649546371,1057692.0,You and Me,15022.0,50.0,Malaysia,,,,
162,Alessia Cara,Malaysia,USWD11677601,Malaysia,273600.0,0.03331097180133707,3401190.0,0.41409701820537137,8213510.0,How Far I'll Go - Alessia Cara Version,395010.0,50.0,Malaysia,,,,
163,"Ariana Grande, John Legend",Malaysia,USWD11778859,Malaysia,210680.0,0.02634227705403618,3411360.0,0.4265378310758347,7997790.0,Beauty and the Beast,384560.0,50.0,Malaysia,,,,
164,Idina Menzel,Malaysia,USWD11366376,Malaysia,87604.0,0.031366185644968174,1143098.0,0.4092806730102716,2792944.0,"Let It Go - From ""Frozen""/Soundtrack Version",191422.0,50.0,Malaysia,,,,
165,Idina Menzel,Malaysia,USWD11366376,Malaysia,59730.0,0.031366185644968174,779385.0,0.4092806730102716,1904280.0,"Let It Go - From ""Frozen""",130515.0,50.0,Malaysia,,,,
166,"Lea Salonga, Brad Kane",Malaysia,USWD10423000,Malaysia,74575.0,0.03118629183176339,965700.0,0.4038431380748764,2391275.0,"A Whole New World - From ""Aladdin""",235500.0,50.0,Malaysia,,,,
167,"Lea Salonga, Brad Kane",Malaysia,USWD10423000,Malaysia,50711.0,0.03118629183176339,656676.0,0.4038431380748764,1626067.0,"A Whole New World - From ""Aladdin"" / Soundtrack Version",160140.0,50.0,Malaysia,,,,
168,"Lea Salonga, Brad Kane",Malaysia,USWD10423000,Malaysia,38779.0,0.03118629183176339,502164.0,0.4038431380748764,1243463.0,A Whole New World,122460.0,50.0,Malaysia,,,,
169,Céline Dion,Malaysia,USWD11778858,Malaysia,97520.0,0.04456777665657585,822572.0,0.3759249915909855,2188128.0,How Does A Moment Last Forever,214958.0,50.0,Malaysia,,,,
170,Miguel,Malaysia,USWD11783640,Malaysia,82888.0,0.04045787964161527,924638.0,0.4513185613848067,2048748.0,Remember Me (Dúo),105664.0,50.0,Malaysia,,,,
171,"Mandy Moore, Zachary Levi",Malaysia,USWD11054842,Malaysia,65664.0,0.035043246367406536,694868.0,0.3708337980754606,1873799.0,"I See the Light - From ""Tangled""",126616.0,50.0,Malaysia,,,,
172,"Mandy Moore, Zachary Levi",Malaysia,USWD11054842,Malaysia,55296.0,0.035043246367406536,585152.0,0.3708337980754606,1577936.0,"I See the Light - From ""Tangled"" / Soundtrack Version",106624.0,50.0,Malaysia,,,,
173,Elton John,Malaysia,GBAMB7100001,Malaysia,43993.0,0.03129100930273249,632261.0,0.4497098364002216,1405931.0,Tiny Dancer,147682.0,50.0,Malaysia,,,,
174,"Demi Lovato, Joe Jonas",Malaysia,USWD10833742,Malaysia,59745.0,0.04383329481549958,571515.0,0.4193051382790232,1363005.0,This Is Me,162162.0,50.0,Malaysia,,,,
175,"Demi Lovato, Joe Jonas",Malaysia,USWD10833742,Malaysia,45520.0,0.04383329481549958,435440.0,0.4193051382790232,1038480.0,"This Is Me - From ""Camp Rock""",123552.0,50.0,Malaysia,,,,
176,Josh Groban,Malaysia,USWD11778936,Malaysia,50692.0,0.038333101433143175,558256.0,0.42215110616390705,1322408.0,Evermore,179354.0,50.0,Malaysia,,,,
177,Auli'i Cravalho,Malaysia,USWD11677855,Malaysia,38260.0,0.029615066064973567,470160.0,0.36392627969440594,1291910.0,How Far I'll Go,67730.0,50.0,Malaysia,,,,
178,Demi Lovato,Malaysia,USWD11366344,Malaysia,66204.0,0.053465519246424,608724.0,0.4915978602163042,1238256.0,"Let It Go - From ""Frozen / Single Version",246564.0,50.0,Malaysia,,,,
179,Lea Salonga,Malaysia,USWD10110091,Malaysia,38224.0,0.037104915741244075,382048.0,0.37086277859749944,1030160.0,"Reflection - From ""Mulan""",120832.0,50.0,Malaysia,,,,
180,"Ariana Grande, John Legend",Mexico,USWD11778859,Mexico,1264862.0,0.035108215324939636,30492388.0,0.8463637327041255,36027522.0,Beauty and the Beast,463220.0,50.0,Mexico,,,,
181,Alessia Cara,Mexico,USWD11677601,Mexico,1098656.0,0.04043817345671415,20537214.0,0.7559121527117297,27168784.0,How Far I'll Go - Alessia Cara Version,475912.0,50.0,Mexico,,,,
182,Lifehouse,Mexico,USDW10500001,Mexico,525000.0,0.03134612812625385,10749240.0,0.6418039129521007,16748480.0,You And Me,294360.0,50.0,Mexico,,,,
183,Miguel,Mexico,USWD11783640,Mexico,1139970.0,0.07072025136375806,13484432.0,0.8365329092322631,16119428.0,Remember Me (Dúo),221442.0,50.0,Mexico,,,,
184,Elton John,Mexico,GBAMB7100001,Mexico,469819.0,0.031212547122529473,9231273.0,0.6132820160815846,15052248.0,Tiny Dancer,401267.0,50.0,Mexico,,,,
185,Carlos Rivera,Mexico,USWD11781632,Mexico,602155.0,0.04409799244668409,9829495.0,0.7198495341975389,13654930.0,Recuérdame,48400.0,50.0,Mexico,,,,
186,Nick Jonas,Mexico,USWD11038146,Mexico,595917.0,0.043881800426493305,8621277.0,0.6348487402365043,13580049.0,Introducing Me,229740.0,50.0,Mexico,,,,
187,"Luis Ángel Gómez Jaramillo, Gael Garcia Bernal",Mexico,USWD11783809,Mexico,591550.0,0.044659203208245284,7330330.0,0.5534049481083537,13245870.0,Un Poco Loco,47685.0,50.0,Mexico,,,,
188,Mexican Institute Of Sound,Mexico,MX3741700770,Mexico,916188.0,0.0927364598136744,11991278.0,1.2137559871572188,9879480.0,Jálale - Instrumental,190866.0,50.0,Mexico,,,,
189,"Demi Lovato, Joe Jonas",Mexico,USWD10833742,Mexico,531006.0,0.05636785565406196,7619661.0,0.8088495259580596,9420369.0,This Is Me,319725.0,50.0,Mexico,,,,
190,"Demi Lovato, Joe Jonas",Mexico,USWD10833742,Mexico,404576.0,0.05636785565406196,5805456.0,0.8088495259580596,7177424.0,"This Is Me - From ""Camp Rock""",243600.0,50.0,Mexico,,,,
191,"Angelica Vale, Marco Antonio Solís",Mexico,USWD11783812,Mexico,466535.0,0.05122958245257639,6133390.0,0.6734993274219673,9106750.0,La Llorona,46100.0,50.0,Mexico,,,,
192,Idina Menzel,Mexico,USWD11366376,Mexico,288508.0,0.03371988377773778,6613618.0,0.7729783240338381,8556020.0,"Let It Go - From ""Frozen""/Soundtrack Version",268686.0,50.0,Mexico,,,,
193,Idina Menzel,Mexico,USWD11366376,Mexico,196710.0,0.03371988377773778,4509285.0,0.7729783240338381,5833650.0,"Let It Go - From ""Frozen""",183195.0,50.0,Mexico,,,,
194,"High School Musical Cast, Vanessa Hudgens, Zac Efron",Mexico,USWD10834891,Mexico,466259.0,0.06110477395667169,6914308.0,0.9061427820306025,7630484.0,Can I Have This Dance - 『ハイスクール・ミュージカル: ザ・ムービー』より,147305.0,50.0,Mexico,,,,
195,"Lea Salonga, Brad Kane",Mexico,USWD10423000,Mexico,281075.0,0.037439352112394644,5997650.0,0.7988904391956018,7507475.0,"A Whole New World - From ""Aladdin""",314575.0,50.0,Mexico,,,,
196,Luis Ángel Gómez Jaramillo,Mexico,USWD11783814,Mexico,337965.0,0.05352175575873758,3580210.0,0.5669791995768493,6314535.0,El Latido de mi Corazón,42125.0,50.0,Mexico,,,,
197,"Marco Antonio Solís, Luis Ángel Gómez Jaramillo",Mexico,USWD11783810,Mexico,324580.0,0.05259733577916832,4104625.0,0.6651436914553231,6171035.0,El Mundo es mi Familia,41705.0,50.0,Mexico,,,,
198,"Olivia Foa'i, Opetaia Foa'i, Talaga Steve Sale",Mexico,NZSO01100005,Mexico,345765.0,0.05773151294248471,4432156.0,0.7400259467473899,5989190.0,Logo Te Pate,256743.0,50.0,Mexico,,,,
199,Josh Groban,Mexico,USWD11778936,Mexico,245548.0,0.045492508820671906,4123992.0,0.7640491571357957,5397548.0,Evermore,296056.0,50.0,Mexico,,,,
200,Alessia Cara,Netherlands,USWD11677601,Netherlands,850022.0,0.0331258616885319,15198746.0,0.5923041495809843,25660374.0,How Far I'll Go - Alessia Cara Version,665342.0,50.0,Netherlands,,,,
201,Elton John,Netherlands,GBAMB7100001,Netherlands,405162.0,0.02730415033031888,6051846.0,0.4078381313152245,14838843.0,Tiny Dancer,276258.0,50.0,Netherlands,,,,
202,"Ariana Grande, John Legend",Netherlands,USWD11778859,Netherlands,642482.0,0.04794779193672416,9698272.0,0.7237723827309678,13399616.0,Beauty and the Beast,338192.0,50.0,Netherlands,,,,
203,Idina Menzel,Netherlands,USWD11366376,Netherlands,358996.0,0.037689916249763256,6165566.0,0.6473043325618888,9524988.0,"Let It Go - From ""Frozen""/Soundtrack Version",292028.0,50.0,Netherlands,,,,
204,Idina Menzel,Netherlands,USWD11366376,Netherlands,244770.0,0.037689916249763256,4203795.0,0.6473043325618888,6494310.0,"Let It Go - From ""Frozen""",199110.0,50.0,Netherlands,,,,
205,Demi Lovato,Netherlands,USWD11366344,Netherlands,503892.0,0.06179881938956171,5999940.0,0.7358505560878261,8153748.0,"Let It Go - From ""Frozen / Single Version",578232.0,50.0,Netherlands,,,,
206,"Lea Salonga, Brad Kane",Netherlands,USWD10423000,Netherlands,169200.0,0.03065092455470565,3574075.0,0.6474509644081536,5520225.0,"A Whole New World - From ""Aladdin""",325200.0,50.0,Netherlands,,,,
207,"Lea Salonga, Brad Kane",Netherlands,USWD10423000,Netherlands,115056.0,0.03065092455470565,2430371.0,0.6474509644081536,3753753.0,"A Whole New World - From ""Aladdin"" / Soundtrack Version",221136.0,50.0,Netherlands,,,,
208,Céline Dion,Netherlands,USWD11778858,Netherlands,331430.0,0.07125761531766754,2486760.0,0.5346546403987658,4651152.0,How Does A Moment Last Forever,179906.0,50.0,Netherlands,,,,
209,Josh Groban,Netherlands,USWD11778936,Netherlands,265650.0,0.06448551169672269,2381742.0,0.5781586734409022,4119530.0,Evermore,187496.0,50.0,Netherlands,,,,
210,"Troy, Gabriella",Netherlands,USWD10527742,Netherlands,229764.0,0.056327130984776055,3078324.0,0.7546576450687652,4079100.0,Breaking Free - 『ハイスクール・ミュージカル』より,182028.0,50.0,Netherlands,,,,
211,Miguel,Netherlands,USWD11783640,Netherlands,281398.0,0.07128742869939798,2738008.0,0.6936280644438882,3947372.0,Remember Me (Dúo),182390.0,50.0,Netherlands,,,,
212,Auli'i Cravalho,Netherlands,USWD11677855,Netherlands,114300.0,0.029239092897432945,2067230.0,0.5288182853049895,3909150.0,How Far I'll Go,93360.0,50.0,Netherlands,,,,
213,Lifehouse,Netherlands,USDW10500001,Netherlands,79040.0,0.020966852001188405,1795400.0,0.47626374092780444,3769760.0,You And Me,132520.0,50.0,Netherlands,,,,
214,Samuel E. Wright,Netherlands,USWD10220463,Netherlands,122994.0,0.03412336948922315,2335518.0,0.647964483330337,3604392.0,"Under the Sea - From ""The Little Mermaid""",313074.0,50.0,Netherlands,,,,
215,"Mandy Moore, Zachary Levi",Netherlands,USWD11054842,Netherlands,111568.0,0.03117881624569247,2278366.0,0.63671263134979,3578327.0,"I See the Light - From ""Tangled""",141569.0,50.0,Netherlands,,,,
216,"Mandy Moore, Zachary Levi",Netherlands,USWD11054842,Netherlands,93952.0,0.03117881624569247,1918624.0,0.63671263134979,3013328.0,"I See the Light - From ""Tangled"" / Soundtrack Version",119216.0,50.0,Netherlands,,,,
217,Dwayne Johnson,Netherlands,USWD11677860,Netherlands,97290.0,0.027849659357645846,1746420.0,0.49991984885784624,3493400.0,You're Welcome,90920.0,50.0,Netherlands,,,,
218,"Jason Weaver, Rowan Atkinson, Laura Williams",Netherlands,USWD10321345,Netherlands,115092.0,0.03667518125363272,1695960.0,0.5404340909786166,3138144.0,"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",138276.0,50.0,Netherlands,,,,
219,"Demi Lovato, Joe Jonas",Netherlands,USWD10833742,Netherlands,114618.0,0.037496564990381974,2398116.0,0.7845287166804067,3056760.0,This Is Me,315126.0,50.0,Netherlands,,,,
220,Alessia Cara,Norway,USWD11677601,Norway,684912.0,0.019843183364489685,21029542.0,0.6092652165201328,34516236.0,How Far I'll Go - Alessia Cara Version,625404.0,50.0,Norway,,,,
221,Elton John,Norway,GBAMB7100001,Norway,273347.0,0.023824924151190176,6031469.0,0.5257028299021201,11473153.0,Tiny Dancer,314388.0,50.0,Norway,,,,
222,Idina Menzel,Norway,USWD11366376,Norway,180994.0,0.022605933542347315,5637896.0,0.7041664491345887,8006482.0,"Let It Go - From ""Frozen""/Soundtrack Version",241824.0,50.0,Norway,,,,
223,Idina Menzel,Norway,USWD11366376,Norway,123405.0,0.022605933542347315,3844020.0,0.7041664491345887,5458965.0,"Let It Go - From ""Frozen""",164880.0,50.0,Norway,,,,
224,Demi Lovato,Norway,USWD11366344,Norway,283932.0,0.036269573015106575,6330348.0,0.8086408682256099,7828380.0,"Let It Go - From ""Frozen / Single Version",451800.0,50.0,Norway,,,,
225,Rascal Flatts,Norway,USWD10628832,Norway,161140.0,0.02140704064999608,5341830.0,0.7096485785985389,7527430.0,Life is a Highway,132060.0,50.0,Norway,,,,
226,"Ariana Grande, John Legend",Norway,USWD11778859,Norway,212934.0,0.028676210948873456,5648202.0,0.7606536862776679,7425458.0,Beauty and the Beast,311696.0,50.0,Norway,,,,
227,"Olivia Foa'i, Opetaia Foa'i, Talaga Steve Sale",Norway,NZSO01100005,Norway,162245.0,0.030984144032107627,2233949.0,0.42662021989203247,5236388.0,Logo Te Pate,337403.0,50.0,Norway,,,,
228,"Vai Mahina, Sulata Foai-Amiatu, Matthew Ineleo",Norway,NZSO01600013,Norway,165834.0,0.0346234067207416,2572832.0,0.5371649285438393,4789650.0,An Innocent Warrior,337181.0,50.0,Norway,,,,
229,Olivia Foa'i,Norway,USWD11677853,Norway,165612.0,0.03645099556170854,2976872.0,0.6552058308563052,4543415.0,Tulou Tagaloa,343360.0,50.0,Norway,,,,
230,"Demi Lovato, Joe Jonas",Norway,USWD10833742,Norway,143913.0,0.03188034983252698,3318672.0,0.7351693338295496,4514160.0,This Is Me,266994.0,50.0,Norway,,,,
231,"Demi Lovato, Joe Jonas",Norway,USWD10833742,Norway,109648.0,0.03188034983252698,2528512.0,0.7351693338295496,3439360.0,"This Is Me - From ""Camp Rock""",203424.0,50.0,Norway,,,,
232,Céline Dion,Norway,USWD11778858,Norway,142600.0,0.03289124668435013,2221938.0,0.5124986737400531,4335500.0,How Does A Moment Last Forever,226274.0,50.0,Norway,,,,
233,Dwayne Johnson,Norway,USWD11677860,Norway,73930.0,0.017978211176499198,1971150.0,0.4793419580759691,4112200.0,You're Welcome,79380.0,50.0,Norway,,,,
234,Lifehouse,Norway,USDW10500001,Norway,70820.0,0.019168516212851188,2282160.0,0.6177015103123478,3694600.0,You And Me,124240.0,50.0,Norway,,,,
235,"Lea Salonga, Brad Kane",Norway,USWD10423000,Norway,92775.0,0.025482736836322684,2699475.0,0.741471420331255,3640700.0,"A Whole New World - From ""Aladdin""",320375.0,50.0,Norway,,,,
236,Nick Jonas,Norway,USWD11038146,Norway,76902.0,0.02127585405531025,2197209.0,0.6078840343946084,3614520.0,Introducing Me,168273.0,50.0,Norway,,,,
237,Jordan Fisher,Norway,USWD11677600,Norway,156915.0,0.047543819303490546,1490478.0,0.4516012918320618,3300429.0,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,308715.0,50.0,Norway,,,,
238,Josh Groban,Norway,USWD11778936,Norway,113896.0,0.03772779911013592,1808352.0,0.5990126165660998,3018888.0,Evermore,215326.0,50.0,Norway,,,,
239,Auli'i Cravalho,Norway,USWD11677855,Norway,58030.0,0.019801203154270582,1587610.0,0.541729935201646,2930630.0,How Far I'll Go,73350.0,50.0,Norway,,,,
240,Lifehouse,Philippines,USDW10500001,Philippines,1473440.0,0.02169083203737541,17867480.0,0.26303107531434217,67929160.0,You And Me,275840.0,50.0,Philippines,,,,
241,Lifehouse,Philippines,USDW10500001,Philippines,147344.0,0.02169083203737541,1786748.0,0.26303107531434217,6792916.0,You and Me,27584.0,50.0,Philippines,,,,
242,"Ariana Grande, John Legend",Philippines,USWD11778859,Philippines,1124838.0,0.026334153953515422,17735024.0,0.4152036581136936,42714036.0,Beauty and the Beast,650302.0,50.0,Philippines,,,,
243,Alessia Cara,Philippines,USWD11677601,Philippines,1152236.0,0.032280970707377184,15649084.0,0.4384237449630848,35693970.0,How Far I'll Go - Alessia Cara Version,590064.0,50.0,Philippines,,,,
244,"Lea Salonga, Brad Kane",Philippines,USWD10423000,Philippines,623600.0,0.027674105894726565,7247450.0,0.3216271628716101,22533700.0,"A Whole New World - From ""Aladdin""",488475.0,50.0,Philippines,,,,
245,"Lea Salonga, Brad Kane",Philippines,USWD10423000,Philippines,424048.0,0.027674105894726565,4928266.0,0.3216271628716101,15322916.0,"A Whole New World - From ""Aladdin"" / Soundtrack Version",332163.0,50.0,Philippines,,,,
246,"Lea Salonga, Brad Kane",Philippines,USWD10423000,Philippines,324272.0,0.027674105894726565,3768674.0,0.3216271628716101,11717524.0,A Whole New World,254007.0,50.0,Philippines,,,,
247,"Mandy Moore, Zachary Levi",Philippines,USWD11054842,Philippines,424726.0,0.028611581841360208,4588728.0,0.3091187417764421,14844548.0,"I See the Light - From ""Tangled""",278673.0,50.0,Philippines,,,,
248,"Mandy Moore, Zachary Levi",Philippines,USWD11054842,Philippines,357664.0,0.028611581841360208,3864192.0,0.3091187417764421,12500672.0,"I See the Light - From ""Tangled"" / Soundtrack Version",234672.0,50.0,Philippines,,,,
249,Idina Menzel,Philippines,USWD11366376,Philippines,366476.0,0.026917800360993914,5557948.0,0.4082333759394487,13614634.0,"Let It Go - From ""Frozen""/Soundtrack Version",301686.0,50.0,Philippines,,,,
250,Idina Menzel,Philippines,USWD11366376,Philippines,249870.0,0.026917800360993914,3789510.0,0.4082333759394487,9282705.0,"Let It Go - From ""Frozen""",205695.0,50.0,Philippines,,,,
251,Jodi Benson,Philippines,USWD10220403,Philippines,290580.0,0.026473112362682915,3248280.0,0.29593255360126525,10976420.0,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",299520.0,50.0,Philippines,,,,
252,Jodi Benson,Philippines,USWD10220403,Philippines,217935.0,0.026473112362682915,2436210.0,0.29593255360126525,8232315.0,"Part of Your World - From ""The Little Mermaid""",224640.0,50.0,Philippines,,,,
