,source_uri,isrc,year,month,monthly_streams,date
5801,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,USWWW0201491,2018,5,45,2018-05-01
5802,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,USIR19601008,2018,5,157,2018-05-01
5803,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE1000769,2018,5,187,2018-05-01
5804,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE0601690,2018,5,232,2018-05-01
5805,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAA9900092,2018,5,129,2018-05-01
5806,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18502601,2018,5,171,2018-05-01
5807,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,USMC18925675,2018,5,21,2018-05-01
5808,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,USAM18490006,2018,5,215,2018-05-01
5809,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37930021,2018,5,154,2018-05-01
5810,spotify:user:udiscover:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R0817643,2018,5,324,2018-05-01
7259,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71029622,2019,1,250,2019-01-01
7260,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20300335,2019,1,219,2019-01-01
7261,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC16819955,2019,1,173,2019-01-01
7262,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF077220250,2019,1,167,2019-01-01
7263,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM70709792,2019,1,259,2019-01-01
7264,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USFI87000066,2019,1,174,2019-01-01
7265,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE0601650,2019,1,266,2019-01-01
7266,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71028890,2019,1,167,2019-01-01
7267,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USUM71021480,2019,1,221,2019-01-01
7268,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR19601008,2019,1,178,2019-01-01
7269,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC18925673,2019,1,259,2019-01-01
7270,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW7100001,2019,1,239,2019-01-01
7271,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176610020,2019,1,455,2019-01-01
7272,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71406026,2019,1,176,2019-01-01
7273,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBDXG1200006,2019,1,116,2019-01-01
7274,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMR18180103,2019,1,176,2019-01-01
7275,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM18490006,2019,1,435,2019-01-01
7276,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37509157,2019,1,410,2019-01-01
7277,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA176700080,2019,1,103,2019-01-01
7278,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA076800030,2019,1,175,2019-01-01
7279,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71304955,2019,1,169,2019-01-01
7280,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71701307,2019,1,199,2019-01-01
7281,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPG19090037,2019,1,170,2019-01-01
7282,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37930021,2019,1,195,2019-01-01
7283,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF089601041,2019,1,310,2019-01-01
7284,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH38900008,2019,1,284,2019-01-01
7285,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAN7000041,2019,1,436,2019-01-01
7286,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA29100532,2019,1,336,2019-01-01
7287,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176910020,2019,1,281,2019-01-01
7288,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAMB7200006,2019,1,370,2019-01-01
7289,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR38619998,2019,1,549,2019-01-01
7290,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R0817643,2019,1,418,2019-01-01
7291,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GB77R1400026,2019,1,180,2019-01-01
7292,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH39800016,2019,1,100,2019-01-01
7293,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAM0201110,2019,1,416,2019-01-01
7294,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28500274,2019,1,168,2019-01-01
7295,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAN7000001,2019,1,200,2019-01-01
7296,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18502601,2019,1,212,2019-01-01
7297,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC18925675,2019,1,487,2019-01-01
7298,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR10211291,2019,1,154,2019-01-01
7299,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC16846563,2019,1,442,2019-01-01
7300,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR10000428,2019,1,255,2019-01-01
7301,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM19400007,2019,1,159,2019-01-01
7302,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE0900597,2019,1,305,2019-01-01
7303,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R1605373,2019,1,466,2019-01-01
7304,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R0817618,2019,1,514,2019-01-01
7305,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18714801,2019,1,212,2019-01-01
7306,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA171610080,2019,1,33,2019-01-01
7307,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW8201004,2019,1,261,2019-01-01
7308,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI29300001,2019,1,239,2019-01-01
7309,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI29800169,2019,1,212,2019-01-01
7310,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17446153,2019,1,485,2019-01-01
7311,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR39401742,2019,1,214,2019-01-01
7312,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,NLF057790024,2019,1,503,2019-01-01
7313,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USJM18200001,2019,1,182,2019-01-01
7314,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28700690,2019,1,205,2019-01-01
7315,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF19942501,2019,1,212,2019-01-01
7316,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USEM38600088,2019,1,155,2019-01-01
7317,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71029610,2019,1,365,2019-01-01
7318,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM10000274,2019,1,177,2019-01-01
7319,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20100360,2019,1,306,2019-01-01
7320,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18200801,2019,1,223,2019-01-01
7321,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28600270,2019,1,543,2019-01-01
7322,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR39330175,2019,1,260,2019-01-01
7323,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBCCS1000004,2019,1,175,2019-01-01
7324,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176600010,2019,1,25,2019-01-01
7325,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBBBA6760792,2019,1,59,2019-01-01
7326,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAA9900092,2019,1,166,2019-01-01
7327,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA076700020,2019,1,247,2019-01-01
7328,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR29400443,2019,1,259,2019-01-01
7329,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF087600063,2019,1,180,2019-01-01
7330,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE0601690,2019,1,322,2019-01-01
7331,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18714806,2019,1,173,2019-01-01
7332,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI20700278,2019,1,194,2019-01-01
7333,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17347179,2019,1,172,2019-01-01
7334,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20000789,2019,1,166,2019-01-01
7335,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM17800365,2019,1,161,2019-01-01
7410,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18200801,2018,4,229,2018-04-01
7411,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37930021,2018,4,268,2018-04-01
7412,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,NLF050390016,2018,4,148,2018-04-01
7413,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R0817643,2018,4,337,2018-04-01
7414,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA076700020,2018,4,235,2018-04-01
7415,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR10000428,2018,4,314,2018-04-01
7416,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF089601041,2018,4,236,2018-04-01
7417,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM17800365,2018,4,181,2018-04-01
7418,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM70709792,2018,4,235,2018-04-01
7419,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USUM71021480,2018,4,230,2018-04-01
7420,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA29100532,2018,4,228,2018-04-01
7421,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR36702759,2018,4,183,2018-04-01
7422,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USNPD1227957,2018,4,155,2018-04-01
7423,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20100360,2018,4,222,2018-04-01
7424,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM10000274,2018,4,182,2018-04-01
7425,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAA0700775,2018,4,210,2018-04-01
7426,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAMB7200006,2018,4,264,2018-04-01
7427,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71200591,2018,4,133,2018-04-01
7428,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USEM38600088,2018,4,193,2018-04-01
7429,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW7100001,2018,4,222,2018-04-01
7430,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USFI87000066,2018,4,20,2018-04-01
7431,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM18490006,2018,4,291,2018-04-01
7432,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37102613,2018,4,140,2018-04-01
7433,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBALB7800001,2018,4,256,2018-04-01
7434,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176610020,2018,4,192,2018-04-01
7435,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71029604,2018,4,285,2018-04-01
7436,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAA9900092,2018,4,195,2018-04-01
7437,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC16846563,2018,4,244,2018-04-01
7438,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71028890,2018,4,222,2018-04-01
7439,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18714809,2018,4,204,2018-04-01
7440,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18502601,2018,4,293,2018-04-01
7441,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAN7000001,2018,4,434,2018-04-01
7442,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI29300001,2018,4,211,2018-04-01
7443,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR39330175,2018,4,235,2018-04-01
7444,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH30100144,2018,4,36,2018-04-01
7445,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR38619998,2018,4,323,2018-04-01
7446,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USJM18200001,2018,4,218,2018-04-01
7447,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH39800016,2018,4,40,2018-04-01
7448,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176460010,2018,4,44,2018-04-01
7449,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE1000769,2018,4,203,2018-04-01
7450,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW8201004,2018,4,222,2018-04-01
7451,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF19942501,2018,4,209,2018-04-01
7452,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17347179,2018,4,175,2018-04-01
7453,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAMX8700008,2018,4,220,2018-04-01
7454,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH38900008,2018,4,251,2018-04-01
7455,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBCEE9800022,2018,4,23,2018-04-01
7456,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBDXG1200006,2018,4,165,2018-04-01
7457,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71029622,2018,4,201,2018-04-01
7458,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR10211291,2018,4,242,2018-04-01
7459,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMR18180103,2018,4,235,2018-04-01
7460,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176600010,2018,4,18,2018-04-01
7461,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USUMG9900646,2018,4,37,2018-04-01
7462,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR19601008,2018,4,201,2018-04-01
7463,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GB77R1400026,2018,4,205,2018-04-01
7464,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20600519,2018,4,275,2018-04-01
7465,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF087600063,2018,4,418,2018-04-01
7466,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAM0201110,2018,4,288,2018-04-01
7467,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28700690,2018,4,239,2018-04-01
7468,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37030030,2018,4,255,2018-04-01
7469,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USWWW0201491,2018,4,39,2018-04-01
7470,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA176700080,2018,4,185,2018-04-01
7471,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBCCS1000004,2018,4,163,2018-04-01
7472,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBCEG9400046,2018,4,13,2018-04-01
7473,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE0601690,2018,4,252,2018-04-01
7474,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC15719963,2018,4,205,2018-04-01
7475,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USRE10100460,2018,4,41,2018-04-01
7476,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20000789,2018,4,218,2018-04-01
7477,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA171610080,2018,4,14,2018-04-01
7478,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAN7000041,2018,4,248,2018-04-01
7479,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPG19090037,2018,4,194,2018-04-01
7480,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R1605373,2018,4,253,2018-04-01
7481,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17446153,2018,4,246,2018-04-01
7482,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28600270,2018,4,296,2018-04-01
7483,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM19400007,2018,4,214,2018-04-01
7484,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC18925673,2018,4,194,2018-04-01
7485,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20300335,2018,4,199,2018-04-01
7486,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR39401742,2018,4,273,2018-04-01
7487,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAA9900092,2018,5,53,2018-05-01
7490,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28700690,2018,5,78,2018-05-01
7492,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF087600063,2018,5,174,2018-05-01
7493,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAMB7200006,2018,5,176,2018-05-01
7494,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17347179,2018,5,56,2018-05-01
7496,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USUM71021480,2018,5,54,2018-05-01
7498,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18714801,2018,5,67,2018-05-01
7499,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW8201004,2018,5,55,2018-05-01
7502,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71029622,2018,5,53,2018-05-01
7503,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18714806,2018,5,73,2018-05-01
7505,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMR18180103,2018,5,70,2018-05-01
7506,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH38900008,2018,5,137,2018-05-01
7508,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI29800169,2018,5,72,2018-05-01
7510,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28600270,2018,5,182,2018-05-01
7511,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR38619998,2018,5,126,2018-05-01
7514,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37509157,2018,5,77,2018-05-01
7516,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR10211291,2018,5,56,2018-05-01
7520,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH39800016,2018,5,48,2018-05-01
7522,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37030030,2018,5,72,2018-05-01
7523,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW7100001,2018,5,145,2018-05-01
7524,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71029610,2018,5,124,2018-05-01
7527,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USEM38600088,2018,5,84,2018-05-01
7528,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28500274,2018,5,60,2018-05-01
7529,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71028890,2018,5,111,2018-05-01
7535,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71304955,2018,5,65,2018-05-01
7536,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA176700080,2018,5,44,2018-05-01
7537,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37930021,2018,5,67,2018-05-01
7541,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM70709792,2018,5,157,2018-05-01
7545,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR29400443,2018,5,123,2018-05-01
7554,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC18925675,2018,5,54,2018-05-01
7555,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR10000428,2018,5,164,2018-05-01
7561,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI29300001,2018,5,136,2018-05-01
7562,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR19601008,2018,5,69,2018-05-01
7563,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176610020,2018,5,107,2018-05-01
7564,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC18925673,2018,5,124,2018-05-01
7571,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW6500004,2018,5,30,2018-05-01
7577,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R0817618,2018,5,71,2018-05-01
7583,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R1605373,2018,5,69,2018-05-01
7584,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF089601041,2018,5,56,2018-05-01
7585,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20100360,2018,5,119,2018-05-01
7586,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20300335,2018,5,65,2018-05-01
7588,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18502601,2018,5,105,2018-05-01
7594,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GB77R1400026,2018,5,85,2018-05-01
7595,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBDXG1200006,2018,5,38,2018-05-01
7598,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176910020,2018,5,65,2018-05-01
7600,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R0817643,2018,5,151,2018-05-01
7602,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA29100532,2018,5,72,2018-05-01
7604,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI20700278,2018,5,77,2018-05-01
7606,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM17800365,2018,5,73,2018-05-01
7607,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM18490006,2018,5,121,2018-05-01
7608,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBBBA6760792,2018,5,35,2018-05-01
7610,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC16819955,2018,5,54,2018-05-01
7614,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC16846563,2018,5,177,2018-05-01
7615,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAYE0900597,2018,5,51,2018-05-01
7616,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR39330175,2018,5,60,2018-05-01
7619,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAM0201110,2018,5,113,2018-05-01
7620,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176460010,2018,5,41,2018-05-01
7621,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71406026,2018,5,19,2018-05-01
7622,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM19400007,2018,5,57,2018-05-01
7623,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA076700020,2018,5,126,2018-05-01
7624,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17446153,2018,5,114,2018-05-01
7625,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAN7000001,2018,5,93,2018-05-01
7629,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF19942501,2018,5,104,2018-05-01
7630,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,NLF057790024,2018,5,89,2018-05-01
7637,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USGF18200801,2018,5,74,2018-05-01
7641,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM10000274,2018,5,61,2018-05-01
7643,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA076800030,2018,5,56,2018-05-01
7645,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW8201004,2018,6,299,2018-06-01
7646,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71029622,2018,6,308,2018-06-01
7647,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USVI29300001,2018,6,692,2018-06-01
7648,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBUM71701307,2018,6,459,2018-06-01
7649,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GB77R1400026,2018,6,350,2018-06-01
7650,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USUM71021480,2018,6,317,2018-06-01
7651,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW7100001,2018,6,518,2018-06-01
7652,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC16846563,2018,6,852,2018-06-01
7653,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAN7000001,2018,6,344,2018-06-01
7654,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R0817618,2018,6,448,2018-06-01
7655,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAKW6500004,2018,6,226,2018-06-01
7656,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA29100532,2018,6,343,2018-06-01
7657,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USIR10000428,2018,6,665,2018-06-01
7658,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USPR37030030,2018,6,468,2018-06-01
7659,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBBBA6760792,2018,6,123,2018-06-01
7660,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USC4R1605373,2018,6,474,2018-06-01
7661,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBAAM0201110,2018,6,373,2018-06-01
7662,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCH39800016,2018,6,129,2018-06-01
7663,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USAM19400007,2018,6,348,2018-06-01
7664,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA176910020,2018,6,375,2018-06-01
7665,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBF087600063,2018,6,820,2018-06-01
7666,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17347179,2018,6,348,2018-06-01
7667,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USFI87000066,2018,6,64,2018-06-01
7668,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,GBA176700080,2018,6,213,2018-06-01
7669,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA28500274,2018,6,300,2018-06-01
7670,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USCA20300335,2018,6,294,2018-06-01
7671,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USEM38600088,2018,6,367,2018-06-01
7672,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USMC17446153,2018,6,553,2018-06-01
7673,spotify:playlist:0SthmxKs98q9J7SYO2oYtO,USA171610080,2018,6,30,2018-06-01
